"","region","year","scenario","alloc_thous_km2","tot_cost_usd","cost_prot_usd_per_thous_km2","area_current","costperarea_current","totcost_current","alloc_norm","costperarea_norm","totcost_norm"
"1029","Europe_Eastern",2040,"BIODIV reference",22.9443104513242,20236449.555805,881981.160372464,8.66309958154372,880141.06193436,7624749.665343,2.64851052851867,1.00209068582036,2.65404773192572
"1030","Europe_Eastern",2040,"BIODIV30 reference",22.9443365213274,20006104.652376,871940.865833264,8.66309958154372,880141.06193436,7624749.665343,2.64851353783456,0.990683088818656,2.62383757243996
"1031","Europe_Eastern",2040,"CURRENT reference",8.66309958154372,7624749.665343,880141.06193436,8.66309958154372,880141.06193436,7624749.665343,1,1,1
"1032","Europe_Eastern",2040,"UNIFORM30 reference",69.81495724,61422115.775068,879784.478903564,8.66309958154372,880141.06193436,7624749.665343,8.05888892108976,0.999594856953938,8.05562391828439
"1033","Europe_Eastern",2045,"BIODIV reference",22.9437269212585,25266342.744259,1101230.97398132,8.66295052146777,1100534.01321316,9533871.703658,2.64848874115134,1.00063329325563,2.65016601120872
"1034","Europe_Eastern",2045,"BIODIV30 reference",22.9437545502621,24981339.144094,1088807.8099584,8.66295052146777,1100534.01321316,9533871.703658,2.64849193048084,0.989344987874998,2.62027221684859
"1035","Europe_Eastern",2045,"CURRENT reference",8.66295052146777,9533871.703658,1100534.01321316,8.66295052146777,1100534.01321316,9533871.703658,1,1,1
"1036","Europe_Eastern",2045,"UNIFORM30 reference",69.81473814,76579596.04739,1096897.27538366,8.66295052146777,1100534.01321316,9533871.703658,8.05900229569489,0.99669547893492,8.03237115284524
"1037","Europe_Eastern",2050,"BIODIV reference",22.9432768322053,29695558.140404,1294303.26616295,8.66282528540708,1291785.73485188,11190514.127203,2.64847507323671,1.00194887684788,2.65363662498912
"1038","Europe_Eastern",2050,"BIODIV30 reference",22.9433065552093,29350800.030111,1279275.06697795,8.66282528540708,1291785.73485188,11190514.127203,2.64847850433488,0.99031521440716,2.62282855787315
"1039","Europe_Eastern",2050,"CURRENT reference",8.66282528540708,11190514.127203,1291785.73485188,8.66282528540708,1291785.73485188,11190514.127203,1,1,1
"1040","Europe_Eastern",2050,"UNIFORM30 reference",69.81457983,90008308.234779,1289248.01171834,8.66282528540708,1291785.73485188,11190514.127203,8.05910052781577,0.99803549221433,8.04326836208338
"1041","Europe_Eastern",2055,"BIODIV reference",22.9429195631583,33849461.380208,1475377.24163769,8.66273888635431,1467804.97649031,12715211.247427,2.64846024613513,1.00515890412464,2.66212339862286
"1042","Europe_Eastern",2055,"BIODIV30 reference",22.9429513291628,33442048.625175,1457617.55518641,8.66273888635431,1467804.97649031,12715211.247427,2.64846391310523,0.993059417656246,2.63008203123186
"1043","Europe_Eastern",2055,"CURRENT reference",8.66273888635431,12715211.247427,1467804.97649031,8.66273888635431,1467804.97649031,12715211.247427,1,1,1
"1044","Europe_Eastern",2055,"UNIFORM30 reference",69.8144879,102842419.660216,1473081.34391137,8.66273888635431,1467804.97649031,12715211.247427,8.05917029427875,1.00359473329602,8.0881408620739
"1045","Europe_Eastern",2060,"BIODIV reference",22.9426607471241,37047011.000885,1614765.23622174,8.66267894931658,1601351.46775068,13871993.650141,2.64844869368431,1.00837652991314,2.67063350339037
"1046","Europe_Eastern",2060,"BIODIV30 reference",22.942695149129,36573524.12179,1594125.0094664,8.66267894931658,1601351.46775068,13871993.650141,2.64845266497369,0.995487275323493,2.63650092727791
"1047","Europe_Eastern",2060,"CURRENT reference",8.66267894931658,13871993.650141,1601351.46775068,8.66267894931658,1601351.46775068,13871993.650141,1,1,1
"1048","Europe_Eastern",2060,"UNIFORM30 reference",69.81440404,112708537.924871,1614402.34969699,8.66267894931658,1601351.46775068,13871993.650141,8.05921637503464,1.00814991724749,8.12489832157077
"1049","Europe_Eastern",2065,"BIODIV reference",22.9424543470971,39683103.254228,1729679.94852953,8.66263347628728,1709670.11530811,14810245.574276,2.64843876979198,1.01170391471562,2.67943587128318
"1050","Europe_Eastern",2065,"BIODIV30 reference",22.9424974241025,39145600.010883,1706248.42131433,8.66263347628728,1709670.11530811,14810245.574276,2.64844374252983,0.997998623264721,2.64314320883883
"1051","Europe_Eastern",2065,"CURRENT reference",8.66263347628728,14810245.574276,1709670.11530811,8.66263347628728,1709670.11530811,14810245.574276,1,1,1
"1052","Europe_Eastern",2065,"UNIFORM30 reference",69.81425249,120829163.041979,1730723.43729937,8.66263347628728,1709670.11530811,14810245.574276,8.05924118584799,1.01231425981115,8.15848477569122
"1053","Europe_Eastern",2070,"BIODIV reference",22.9423711440794,41458363.838126,1807065.34550265,8.66260952426827,1782319.73594275,15439539.919869,2.6484364878512,1.01388393398831,2.68520720522077
"1054","Europe_Eastern",2070,"BIODIV30 reference",22.9424099790851,40872396.586983,1781521.49770854,8.66260952426827,1782319.73594275,15439539.919869,2.64844097091206,0.999552135221242,2.64725482748257
"1055","Europe_Eastern",2070,"CURRENT reference",8.66260952426827,15439539.919869,1782319.73594275,8.66260952426827,1782319.73594275,15439539.919869,1,1,1
"1056","Europe_Eastern",2070,"UNIFORM30 reference",69.81433339,126298229.310576,1809058.73017569,8.66260952426827,1782319.73594275,15439539.919869,8.05927280854752,1.01500235546615,8.18018088401999
"1057","Europe_Eastern",2075,"BIODIV reference",22.9422899160667,42769757.90745,1864232.30043388,8.66259108225469,1835207.44130475,15897651.615134,2.64843274930338,1.01581557401952,2.6903192334857
"1058","Europe_Eastern",2075,"BIODIV30 reference",22.9423306520727,42139645.368601,1836763.92811443,8.66259108225469,1835207.44130475,15897651.615134,2.64843745182316,1.00084812581654,2.65068365999954
"1059","Europe_Eastern",2075,"CURRENT reference",8.66259108225469,15897651.615134,1835207.44130475,8.66259108225469,1835207.44130475,15897651.615134,1,1,1
"1060","Europe_Eastern",2075,"UNIFORM30 reference",69.81431594,130332560.219966,1866845.76744943,8.66259108225469,1835207.44130475,15897651.615134,8.05928795173243,1.01723964573846,8.19822722092451
"1061","Europe_Eastern",2080,"BIODIV reference",22.9422316300578,43700066.400519,1904787.08022742,8.66257939124512,1871714.42987324,16213874.846516,2.64842959514397,1.0176697095595,2.69522657687895
"1062","Europe_Eastern",2080,"BIODIV30 reference",22.9422733630639,43041767.116186,1876089.890267,8.66257939124512,1871714.42987324,16213874.846516,2.64843441276286,1.00233767519442,2.65462559219363
"1063","Europe_Eastern",2080,"CURRENT reference",8.66257939124512,16213874.846516,1871714.42987324,8.66257939124512,1871714.42987324,16213874.846516,1,1,1
"1064","Europe_Eastern",2080,"UNIFORM30 reference",69.81430836,133216786.793263,1908158.79900043,8.66257939124512,1871714.42987324,16213874.846516,8.05929795351235,1.01947111618392,8.21622148032605
"1065","Europe_Eastern",2085,"BIODIV reference",22.9422002920528,44212073.041347,1927106.92429366,8.66257423123987,1890695.62752166,16378291.222087,2.64842755509284,1.01925814829314,2.69943136569245
"1066","Europe_Eastern",2085,"BIODIV30 reference",22.9422427310591,43535186.827743,1897599.43428744,8.66257423123987,1890695.62752166,16378291.222087,2.64843245421464,1.00365146386615,2.65810310962315
"1067","Europe_Eastern",2085,"CURRENT reference",8.66257423123987,16378291.222087,1890695.62752166,8.66257423123987,1890695.62752166,16378291.222087,1,1,1
"1068","Europe_Eastern",2085,"UNIFORM30 reference",69.81430926,134837496.629144,1931373.35394936,8.66257423123987,1890695.62752166,16378291.222087,8.05930285806134,1.02151468794637,8.23269624411785
"1069","Europe_Eastern",2090,"BIODIV reference",22.9421814820518,44309178.901904,1931341.13844266,8.66257484823887,1892890.77645437,16397308.030577,2.64842519504649,1.02031303785013,2.70222275627671
"1070","Europe_Eastern",2090,"BIODIV30 reference",22.9422378240581,43630926.489559,1901772.91440184,8.66257484823887,1892890.77645437,16397308.030577,2.648431699118,1.00469236685917,2.66085911225171
"1071","Europe_Eastern",2090,"CURRENT reference",8.66257484823887,16397308.030577,1892890.77645437,8.66257484823887,1892890.77645437,16397308.030577,1,1,1
"1072","Europe_Eastern",2090,"UNIFORM30 reference",69.81431605,135181809.732186,1936305.00706146,8.66257484823887,1892890.77645437,16397308.030577,8.0593030678625,1.02293541241106,8.24414650746969
"1073","Europe_Eastern",2095,"BIODIV reference",22.9422148540543,44028607.951098,1919108.8668284,8.66257895724186,1879545.65844547,16281712.670025,2.64842779122663,1.02104934679568,2.70417546626748
"1074","Europe_Eastern",2095,"BIODIV30 reference",22.9422575510607,43347987.783772,1889438.63468083,8.66257895724186,1879545.65844547,16281712.670025,2.64843272012904,1.00526349343572,2.66237272836639
"1075","Europe_Eastern",2095,"CURRENT reference",8.66257895724186,16281712.670025,1879545.65844547,8.66257895724186,1879545.65844547,16281712.670025,1,1,1
"1076","Europe_Eastern",2095,"UNIFORM30 reference",69.814316,134315696.707527,1923899.05685715,8.66257895724186,1879545.65844547,16281712.670025,8.0592992392451,1.02359793613546,8.2494820679894
"1077","Europe_Eastern",2100,"BIODIV reference",22.9422591620606,43350722.425004,1889557.69868961,8.66259090224895,1850261.86818678,16028061.626133,2.64842925412817,1.02123798321658,2.70467655017764
"1078","Europe_Eastern",2100,"BIODIV30 reference",22.9423003890669,42684910.459816,1860533.15212268,8.66259090224895,1850261.86818678,16028061.626133,2.64843401332859,1.0055512595879,2.66313615803799
"1079","Europe_Eastern",2100,"CURRENT reference",8.66259090224895,16028061.626133,1850261.86818678,8.66259090224895,1850261.86818678,16028061.626133,1,1,1
"1080","Europe_Eastern",2100,"UNIFORM30 reference",69.81434209,132202028.997865,1893622.78638161,8.66259090224895,1850261.86818678,16028061.626133,8.05929113792907,1.02343501692402,8.24816076214206
"1081","Europe_Non_EU",2015,"BIODIV reference",67.4232327001538,0,0,2.81986931316665,0,0,23.9100558261117,NA,NA
"1082","Europe_Non_EU",2015,"BIODIV30 reference",67.4232327001538,0,0,2.81986931316665,0,0,23.9100558261117,NA,NA
"1083","Europe_Non_EU",2015,"CURRENT reference",2.81986931316665,0,0,2.81986931316665,0,0,1,NA,NA
"1084","Europe_Non_EU",2015,"UNIFORM30 reference",114.3488584,0,0,2.81986931316665,0,0,40.5511198217866,NA,NA
"1085","Europe_Non_EU",2020,"BIODIV reference",67.4232547001467,9379136.33641,139108.329583348,2.81935050127465,231456.308108898,652556.45829,23.9144635155027,0.601013343381847,14.3729116726355
"1086","Europe_Non_EU",2020,"BIODIV30 reference",67.4232547001467,9339843.508364,138525.551012056,2.81935050127465,231456.308108898,652556.45829,23.9144635155027,0.59849546613731,14.3126979891345
"1087","Europe_Non_EU",2020,"CURRENT reference",2.81935050127465,652556.45829,231456.308108898,2.81935050127465,231456.308108898,652556.45829,1,1,1
"1088","Europe_Non_EU",2020,"UNIFORM30 reference",114.3488895,16390273.87801,143335.662896927,2.81935050127465,231456.308108898,652556.45829,40.5585929980335,0.619277409494881,25.1170204045794
"1089","Europe_Non_EU",2025,"BIODIV reference",67.4232547001364,29320559.332123,434873.09330476,2.81849876482724,705124.754021957,1987393.24826,23.9216903486098,0.616732132610987,14.7532751043578
"1090","Europe_Non_EU",2025,"BIODIV30 reference",67.4232547001365,29175113.8404,432715.892612359,2.81849876482724,705124.754021957,1987393.24826,23.9216903486098,0.613672814837648,14.680091051906
"1091","Europe_Non_EU",2025,"CURRENT reference",2.81849876482724,1987393.24826,705124.754021957,2.81849876482724,705124.754021957,1987393.24826,1,1,1
"1092","Europe_Non_EU",2025,"UNIFORM30 reference",114.3488895,50353651.177649,440351.029186418,2.81849876482724,705124.754021957,1987393.24826,40.570849605112,0.62450087970207,25.3365312686528
"1093","Europe_Non_EU",2030,"BIODIV reference",67.4232547001287,45279150.075664,671565.771736285,2.81784610974481,1082966.43342825,3051632.75142,23.9272309679944,0.620116885442488,14.8376799451358
"1094","Europe_Non_EU",2030,"BIODIV30 reference",67.4232547001288,45002208.094078,667458.257454784,2.81784610974481,1082966.43342825,3051632.75142,23.9272309679945,0.616324049252267,14.7469278775886
"1095","Europe_Non_EU",2030,"CURRENT reference",2.81784610974481,3051632.75142,1082966.43342825,2.81784610974481,1082966.43342825,3051632.75142,1,1,1
"1096","Europe_Non_EU",2030,"UNIFORM30 reference",114.3488895,77812221.442415,680480.779329431,2.81784610974481,1082966.43342825,3051632.75142,40.5802464174865,0.628348911217215,25.4985536533539
"1097","Europe_Non_EU",2035,"BIODIV reference",67.4232547001213,62393790.220965,925404.602588144,2.81721172815413,1492469.16911172,4204601.64713,23.9326189176054,0.620049393140174,14.8394058361163
"1098","Europe_Non_EU",2035,"BIODIV30 reference",67.4232547001215,61957971.764266,918940.683594059,2.81721172815413,1492469.16911172,4204601.64713,23.9326189176055,0.615718369673919,14.7357531019752
"1099","Europe_Non_EU",2035,"CURRENT reference",2.81721172815413,4204601.64713,1492469.16911172,2.81721172815413,1492469.16911172,4204601.64713,1,1,1
"1100","Europe_Non_EU",2035,"UNIFORM30 reference",114.3488895,107268641.112748,938082.053807335,2.81721172815413,1492469.16911172,4204601.64713,40.5893843040767,0.62854367327779,25.5122007065682
"1101","Europe_Non_EU",2040,"BIODIV reference",67.4232547001149,79006952.876895,1171805.68081891,2.81663384789586,1893195.54074931,5332438.64076,23.9375291007324,0.618956497412371,14.816289168896
"1102","Europe_Non_EU",2040,"BIODIV30 reference",67.4232547001151,78415291.360135,1163030.34774738,2.81663384789586,1893195.54074931,5332438.64076,23.9375291007325,0.614321301056448,14.7053340212385
"1103","Europe_Non_EU",2040,"CURRENT reference",2.81663384789586,5332438.64076,1893195.54074931,2.81663384789586,1893195.54074931,5332438.64076,1,1,1
"1104","Europe_Non_EU",2040,"UNIFORM30 reference",114.3488895,135953848.231675,1188938.9466408,2.81663384789586,1893195.54074931,5332438.64076,40.5977119054447,0.628006416162499,25.4956235581359
"1105","Europe_Non_EU",2045,"BIODIV reference",67.4232547001086,96994254.542002,1438587.54629129,2.81605836104906,2326943.13105034,6552807.65988,23.9424209500372,0.618230642208234,14.8019382799614
"1106","Europe_Non_EU",2045,"BIODIV30 reference",67.4232547001088,96223964.942239,1427162.85901997,2.81605836104906,2326943.13105034,6552807.65988,23.9424209500373,0.613320901562288,14.6843872026607
"1107","Europe_Non_EU",2045,"CURRENT reference",2.81605836104906,6552807.65988,2326943.13105034,2.81605836104906,2326943.13105034,6552807.65988,1,1,1
"1108","Europe_Non_EU",2045,"UNIFORM30 reference",114.3488895,166963599.422933,1460124.36284248,2.81605836104906,2326943.13105034,6552807.65988,40.6060084129087,0.627486053852724,25.4797039817266
"1109","Europe_Non_EU",2050,"BIODIV reference",67.4232547001035,112787571.645575,1672828.93932146,2.81558312224243,2714284.74053126,7642294.3044,23.9464621617725,0.616305619798033,14.7583392045813
"1110","Europe_Non_EU",2050,"BIODIV30 reference",67.4232547001038,111881544.207347,1659391.0321445,2.81558312224243,2714284.74053126,7642294.3044,23.9464621617726,0.611354810114621,14.6397848278274
"1111","Europe_Non_EU",2050,"CURRENT reference",2.81558312224243,7642294.3044,2714284.74053126,2.81558312224243,2714284.74053126,7642294.3044,1,1,1
"1112","Europe_Non_EU",2050,"UNIFORM30 reference",114.3488895,194265089.288925,1698880.41885116,2.81558312224243,2714284.74053126,7642294.3044,40.6128622510454,0.625903536752242,25.4197341205609
"1113","Europe_Non_EU",2055,"BIODIV reference",67.4232547000988,127461400.504761,1890466.44324298,2.81515923649602,3065436.22559739,8629691.10438,23.9500678419951,0.616703889468313,14.7700999911883
"1114","Europe_Non_EU",2055,"BIODIV30 reference",67.4232547000991,126390236.412557,1874579.28239663,2.81515923649602,3065436.22559739,8629691.10438,23.9500678419952,0.611521214091255,14.6459745643048
"1115","Europe_Non_EU",2055,"CURRENT reference",2.81515923649602,8629691.10438,3065436.22559739,2.81515923649602,3065436.22559739,8629691.10438,1,1,1
"1116","Europe_Non_EU",2055,"UNIFORM30 reference",114.3488895,219874864.172548,1922842.14681899,2.81515923649602,3065436.22559739,8629691.10438,40.6189774338762,0.627265421724529,25.4788800100794
"1117","Europe_Non_EU",2060,"BIODIV reference",67.4232547000953,138912700.165126,2060308.43190561,2.81484265350676,3337846.61169425,9395513.01346,23.9527614860101,0.617256774079209,14.7850042851433
"1118","Europe_Non_EU",2060,"BIODIV30 reference",67.4232547000956,137665769.674367,2041814.3604416,2.81484265350676,3337846.61169425,9395513.01346,23.9527614860102,0.611716054682693,14.6522887549777
"1119","Europe_Non_EU",2060,"CURRENT reference",2.81484265350676,9395513.01346,3337846.61169425,2.81484265350676,3337846.61169425,9395513.01346,1,1,1
"1120","Europe_Non_EU",2060,"UNIFORM30 reference",114.3488895,239877099.668148,2097765.01299689,2.81484265350676,3337846.61169425,9395513.01346,40.6235458161553,0.62847855430124,25.5310273451274
"1121","Europe_Non_EU",2065,"BIODIV reference",67.4232227000926,148276650.858235,2199192.57668517,2.81460150617322,3561363.71142945,10023819.66622,23.9548023236022,0.617514175715141,14.7924300112784
"1122","Europe_Non_EU",2065,"BIODIV30 reference",67.423233700093,146859171.720529,2178168.61727186,2.81460150617322,3561363.71142945,10023819.66622,23.9548062317933,0.611610830503349,14.6510189339739
"1123","Europe_Non_EU",2065,"CURRENT reference",2.81460150617322,10023819.66622,3561363.71142945,2.81460150617322,3561363.71142945,10023819.66622,1,1,1
"1124","Europe_Non_EU",2065,"UNIFORM30 reference",114.3488784,256254668.424448,2240989.78503359,2.81460150617322,3561363.71142945,10023819.66622,40.6270223863664,0.629250468813842,25.5645728831315
"1125","Europe_Non_EU",2070,"BIODIV reference",67.4232547000908,154678651.634889,2294143.94666831,2.81444156516176,3717378.41469758,10462344.32376,23.9561750134314,0.617140277567073,14.7843204972344
"1126","Europe_Non_EU",2070,"BIODIV30 reference",67.4232547000912,153133508.130925,2271226.87583217,2.81444156516176,3717378.41469758,10462344.32376,23.9561750134315,0.610975430118256,14.6366343328195
"1127","Europe_Non_EU",2070,"CURRENT reference",2.81444156516176,10462344.32376,3717378.41469758,2.81444156516176,3717378.41469758,10462344.32376,1,1,1
"1128","Europe_Non_EU",2070,"UNIFORM30 reference",114.3488895,267499286.07006,2339325.61339006,2.81444156516176,3717378.41469758,10462344.32376,40.6293351105436,0.629294452278777,25.5678151848404
"1129","Europe_Non_EU",2075,"BIODIV reference",67.4232547000896,158910839.506765,2356914.39420461,2.81434219771991,3822710.70796442,10758416.0551,23.9570208465459,0.616555783123767,14.7708397493545
"1130","Europe_Non_EU",2075,"BIODIV30 reference",67.42325470009,157244568.086751,2332200.79312696,2.81434219771991,3822710.70796442,10758416.0551,23.9570208465461,0.610090841629198,14.6159590111975
"1131","Europe_Non_EU",2075,"CURRENT reference",2.81434219771991,10758416.0551,3822710.70796442,2.81434219771991,3822710.70796442,10758416.0551,1,1,1
"1132","Europe_Non_EU",2075,"UNIFORM30 reference",114.3488895,274917600.634064,2404200.00435653,2.81434219771991,3822710.70796442,10758416.0551,40.6307696315828,0.628925437477521,25.5537245655916
"1133","Europe_Non_EU",2080,"BIODIV reference",67.4232547000889,161260555.379657,2391764.62330354,2.81429249657128,3885105.54945548,10933823.39622,23.9574439338599,0.615624104122155,14.7487799588392
"1134","Europe_Non_EU",2080,"BIODIV30 reference",67.4232547000894,159514750.656483,2365871.40988718,2.81429249657128,3885105.54945548,10933823.39622,23.95744393386,0.608959365394531,14.5891098544385
"1135","Europe_Non_EU",2080,"CURRENT reference",2.81429249657128,10933823.39622,3885105.54945548,2.81429249657128,3885105.54945548,10933823.39622,1,1,1
"1136","Europe_Non_EU",2080,"UNIFORM30 reference",114.3488895,279009529.083022,2439984.59716587,2.81429249657128,3885105.54945548,10933823.39622,40.6314871817034,0.628035600604943,25.5180204556331
"1137","Europe_Non_EU",2085,"BIODIV reference",67.4232547000887,161809654.806866,2399908.68917001,2.81428985715333,3906696.73750702,10994577.00334,23.9574664026568,0.614306369401345,14.7172242058708
"1138","Europe_Non_EU",2085,"BIODIV30 reference",67.4232547000892,160009705.969368,2373212.42768715,2.81428985715333,3906696.73750702,10994577.00334,23.957466402657,0.607472907969195,14.5535117831963
"1139","Europe_Non_EU",2085,"CURRENT reference",2.81428985715333,10994577.00334,3906696.73750702,2.81428985715333,3906696.73750702,10994577.00334,1,1,1
"1140","Europe_Non_EU",2085,"UNIFORM30 reference",114.3488895,279957180.67333,2448271.96746261,2.81428985715333,3906696.73750702,10994577.00334,40.6315252884664,0.626685952855642,25.4632061413807
"1141","Europe_Non_EU",2090,"BIODIV reference",67.423254700089,160960937.167613,2387320.78247478,2.81431904838923,3895817.5220664,10964073.4614,23.957217906292,0.612790709254911,14.6807605525711
"1142","Europe_Non_EU",2090,"BIODIV30 reference",67.4232547000894,159157323.455693,2360570.16475477,2.81431904838923,3895817.5220664,10964073.4614,23.9572179062921,0.605924212667612,14.5162583975765
"1143","Europe_Non_EU",2090,"CURRENT reference",2.81431904838923,10964073.4614,3895817.5220664,2.81431904838923,3895817.5220664,10964073.4614,1,1,1
"1144","Europe_Non_EU",2090,"UNIFORM30 reference",114.3488895,278454286.85525,2435128.91181379,2.81431904838923,3895817.5220664,10964073.4614,40.6311038421346,0.62506236445134,25.3969738378326
"1145","Europe_Non_EU",2095,"BIODIV reference",67.4232557000895,158940810.77876,2357358.88349499,2.81437807200011,3857880.9886988,10857535.65898,23.956715826802,0.611050182833682,14.6387555860619
"1146","Europe_Non_EU",2095,"BIODIV30 reference",67.42325470009,157127410.111153,2330463.14376371,2.81437807200011,3857880.9886988,10857535.65898,23.9567154714839,0.604078547417747,14.4717378829142
"1147","Europe_Non_EU",2095,"CURRENT reference",2.81437807200011,10857535.65898,3857880.9886988,2.81437807200011,3857880.9886988,10857535.65898,1,1,1
"1148","Europe_Non_EU",2095,"UNIFORM30 reference",114.3488895,274864823.862031,2403738.46273366,2.81437807200011,3857880.9886988,10857535.65898,40.6302517197823,0.623072217565841,25.3155810393031
"1149","Europe_Non_EU",2100,"BIODIV reference",67.4232547000905,155622264.348128,2308139.30653987,2.81446830731916,3788532.6976435,10662705.20876,23.955947389691,0.609243601876672,14.5950076740634
"1150","Europe_Non_EU",2100,"BIODIV30 reference",67.4232547000909,153849011.95418,2281838.99811014,2.81446830731916,3788532.6976435,10662705.20876,23.9559473896912,0.602301518878129,14.4287034989755
"1151","Europe_Non_EU",2100,"CURRENT reference",2.81446830731916,10662705.20876,3788532.6976435,2.81446830731916,3788532.6976435,10662705.20876,1,1,1
"1152","Europe_Non_EU",2100,"UNIFORM30 reference",114.3488895,268977938.682536,2352256.67567621,2.81446830731916,3788532.6976435,10662705.20876,40.628949063889,0.620888577031242,25.2260503705528
"1153","European Free Trade Association",2015,"BIODIV reference",23.2538009021192,0,0,11.240365394,0,0,2.06877624410073,NA,NA
"1154","European Free Trade Association",2015,"BIODIV30 reference",23.2538065,0,0,11.240365394,0,0,2.06877674211665,NA,NA
"1155","European Free Trade Association",2015,"CURRENT reference",11.240365394,0,0,11.240365394,0,0,1,NA,NA
"1156","European Free Trade Association",2015,"UNIFORM30 reference",30.1919313,0,0,11.240365394,0,0,2.68602756598252,NA,NA
"1157","European Free Trade Association",2020,"BIODIV reference",23.2533867421028,17150076.5116,737530.266098741,11.239452624,650562.783042165,7311969.57894,2.06890740323501,1.13368038462007,2.34547974064277
"1158","European Free Trade Association",2020,"BIODIV30 reference",23.25339409,17017340.81155,731821.803977778,11.239452624,650562.783042165,7311969.57894,2.06890805699436,1.12490573247309,2.32732653327272
"1159","European Free Trade Association",2020,"CURRENT reference",11.239452624,7311969.57894,650562.783042165,11.239452624,650562.783042165,7311969.57894,1,1,1
"1160","European Free Trade Association",2020,"UNIFORM30 reference",30.19139919,24771683.95384,820488.106495073,11.239452624,650562.783042165,7311969.57894,2.68619835858654,1.26119742457185,3.38782645173848
"1161","European Free Trade Association",2025,"BIODIV reference",23.2524528620145,166402159.07831,7156327.12238056,11.236719249,7313655.56543861,82181494.27272,2.06932756321057,0.978488398633165,2.02481301357338
"1162","European Free Trade Association",2025,"BIODIV30 reference",23.25247463,165583674.40583,7121120.52762747,11.236719249,7313655.56543861,82181494.27272,2.06932950042953,0.973674582281263,2.01485353693301
"1163","European Free Trade Association",2025,"CURRENT reference",11.236719249,82181494.27272,7313655.56543861,11.236719249,7313655.56543861,82181494.27272,1,1,1
"1164","European Free Trade Association",2025,"UNIFORM30 reference",30.18992166,245397932.32609,8128471.98113895,11.236719249,7313655.56543861,82181494.27272,2.68672029539999,1.11141028018203,2.98604855628123
"1165","European Free Trade Association",2030,"BIODIV reference",23.2519045519652,266243093.30429,11450377.8694459,11.234941443,11647441.8946716,130858327.64738,2.06960620755638,0.983080917938224,2.03459037029517
"1166","European Free Trade Association",2030,"BIODIV30 reference",23.25191052,264580027.97618,11378851.1162815,11.234941443,11647441.8946716,130858327.64738,2.0696067387594,0.97693993403711,2.02188147084636
"1167","European Free Trade Association",2030,"CURRENT reference",11.234941443,130858327.64738,11647441.8946716,11.234941443,11647441.8946716,130858327.64738,1,1,1
"1168","European Free Trade Association",2030,"UNIFORM30 reference",30.18908471,391774398.0625,12977352.6367537,11.234941443,11647441.8946716,130858327.64738,2.68707094408663,1.11418050024277,2.99388204867024
"1169","European Free Trade Association",2035,"BIODIV reference",23.2513800019208,372880375.38212,16036913.7380799,11.233250377,16241520.4867306,182445066.13062,2.0698710721812,0.987402241753295,2.04379533681201
"1170","European Free Trade Association",2035,"BIODIV30 reference",23.25137603,370192505.64238,15921316.0186623,11.233250377,16241520.4867306,182445066.13062,2.06987071859513,0.980284821958023,2.02906284885415
"1171","European Free Trade Association",2035,"CURRENT reference",11.233250377,182445066.13062,16241520.4867306,11.233250377,16241520.4867306,182445066.13062,1,1,1
"1172","European Free Trade Association",2035,"UNIFORM30 reference",30.18832502,547782287.37739,18145501.1834701,11.233250377,16241520.4867306,182445066.13062,2.68740783004449,1.1172292149799,3.00245054029145
"1173","European Free Trade Association",2040,"BIODIV reference",23.2509943108902,456238765.05227,19622333.5205316,11.231925394,19795053.4947268,222336564.02301,2.07008090734922,0.991274589167379,2.05201860097583
"1174","European Free Trade Association",2040,"BIODIV30 reference",23.25101681,452724299.28074,19471161.3251266,11.231925394,19795053.4947268,222336564.02301,2.07008291048839,0.9836377219346,2.03621163828855
"1175","European Free Trade Association",2040,"CURRENT reference",11.231925394,222336564.02301,19795053.4947268,11.231925394,19795053.4947268,222336564.02301,1,1,1
"1176","European Free Trade Association",2040,"UNIFORM30 reference",30.18779398,669022614.77865,22162024.0028765,11.231925394,19795053.4947268,222336564.02301,2.6876775727273,1.11957383741248,3.00905349382575
"1177","European Free Trade Association",2045,"BIODIV reference",23.2506067368598,551804075.20988,23732889.2727385,11.230574887,23877249.8407427,268155242.43207,2.07029532956266,0.993954053797354,2.05777843537653
"1178","European Free Trade Association",2045,"BIODIV30 reference",23.250631603,547324078.01247,23540181.0736982,11.230574887,23877249.8407427,268155242.43207,2.07029754370935,0.985883266737471,2.04107170551074
"1179","European Free Trade Association",2045,"CURRENT reference",11.230574887,268155242.43207,23877249.8407427,11.230574887,23877249.8407427,268155242.43207,1,1,1
"1180","European Free Trade Association",2045,"UNIFORM30 reference",30.1872647,807986026.8477,26765791.2989944,11.230574887,23877249.8407427,268155242.43207,2.68795364473669,1.1209746297215,3.01312784161727
"1181","European Free Trade Association",2050,"BIODIV reference",23.2502834428349,640073971.43914,27529727.6703263,11.229407737,27627278.5913838,310237975.96634,2.07048171972838,0.996469036183391,2.06317092369306
"1182","European Free Trade Association",2050,"BIODIV30 reference",23.250309851,634751832.89839,27300790.2675796,11.229407737,27627278.5913838,310237975.96634,2.07048407142543,0.988182392893881,2.04601590414985
"1183","European Free Trade Association",2050,"CURRENT reference",11.229407737,310237975.96634,27627278.5913838,11.229407737,27627278.5913838,310237975.96634,1,1,1
