"","Units","scenario","region","sector","year","value"
"7371","1975$/kg","2. BIODIV30","Africa_Western","Beef",1975,6.16405
"7372","1975$/kg","2. BIODIV30","Africa_Western","Beef",1990,2.19242
"7373","1975$/kg","2. BIODIV30","Africa_Western","Beef",2005,2.40158
"7374","1975$/kg","2. BIODIV30","Africa_Western","Beef",2010,2.13792
"7375","1975$/kg","2. BIODIV30","Africa_Western","Beef",2015,2.29848
"7376","1975$/kg","2. BIODIV30","Africa_Western","Beef",2020,2.38564
"7377","1975$/kg","2. BIODIV30","Africa_Western","Beef",2025,3.13345
"7378","1975$/kg","2. BIODIV30","Africa_Western","Beef",2030,3.79671
"7379","1975$/kg","2. BIODIV30","Africa_Western","Beef",2035,4.6377
"7380","1975$/kg","2. BIODIV30","Africa_Western","Beef",2040,6.44495
"7381","1975$/kg","2. BIODIV30","Africa_Western","Beef",2045,8.50441
"7382","1975$/kg","2. BIODIV30","Africa_Western","Beef",2050,10.7485
"7383","1975$/kg","2. BIODIV30","Africa_Western","Beef",2055,12.3764
"7384","1975$/kg","2. BIODIV30","Africa_Western","Beef",2060,13.9463
"7385","1975$/kg","2. BIODIV30","Africa_Western","Beef",2065,15.7551
"7386","1975$/kg","2. BIODIV30","Africa_Western","Beef",2070,17.6023
"7387","1975$/kg","2. BIODIV30","Africa_Western","Beef",2075,19.1545
"7388","1975$/kg","2. BIODIV30","Africa_Western","Beef",2080,20.9291
"7389","1975$/kg","2. BIODIV30","Africa_Western","Beef",2085,21.2827
"7390","1975$/kg","2. BIODIV30","Africa_Western","Beef",2090,21.3104
"7391","1975$/kg","2. BIODIV30","Africa_Western","Beef",2095,21.4169
"7392","1975$/kg","2. BIODIV30","Africa_Western","Beef",2100,21.5117
"7393","1975$/kg","2. BIODIV30","Africa_Western","Dairy",1975,0.988705
"7394","1975$/kg","2. BIODIV30","Africa_Western","Dairy",1990,0.321168
"7395","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2005,0.318281
"7396","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2010,0.292824
"7397","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2015,0.310151
"7398","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2020,0.319901
"7399","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2025,0.396838
"7400","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2030,0.46331
"7401","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2035,0.548455
"7402","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2040,0.73218
"7403","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2045,0.94292
"7404","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2050,1.17353
"7405","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2055,1.33962
"7406","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2060,1.49625
"7407","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2065,1.66362
"7408","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2070,1.83145
"7409","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2075,1.96992
"7410","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2080,2.12818
"7411","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2085,2.15926
"7412","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2090,2.16131
"7413","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2095,2.17064
"7414","1975$/kg","2. BIODIV30","Africa_Western","Dairy",2100,2.17929
"7415","1975$/kg","2. BIODIV30","Africa_Western","Pork",1975,0.776647
"7416","1975$/kg","2. BIODIV30","Africa_Western","Pork",1990,0.841902
"7417","1975$/kg","2. BIODIV30","Africa_Western","Pork",2005,0.820547
"7418","1975$/kg","2. BIODIV30","Africa_Western","Pork",2010,0.733744
"7419","1975$/kg","2. BIODIV30","Africa_Western","Pork",2015,0.705786
"7420","1975$/kg","2. BIODIV30","Africa_Western","Pork",2020,0.739138
"7421","1975$/kg","2. BIODIV30","Africa_Western","Pork",2025,0.799427
"7422","1975$/kg","2. BIODIV30","Africa_Western","Pork",2030,0.842113
"7423","1975$/kg","2. BIODIV30","Africa_Western","Pork",2035,0.907732
"7424","1975$/kg","2. BIODIV30","Africa_Western","Pork",2040,1.01029
"7425","1975$/kg","2. BIODIV30","Africa_Western","Pork",2045,1.12041
"7426","1975$/kg","2. BIODIV30","Africa_Western","Pork",2050,1.25204
"7427","1975$/kg","2. BIODIV30","Africa_Western","Pork",2055,1.35608
"7428","1975$/kg","2. BIODIV30","Africa_Western","Pork",2060,1.47124
"7429","1975$/kg","2. BIODIV30","Africa_Western","Pork",2065,1.59423
"7430","1975$/kg","2. BIODIV30","Africa_Western","Pork",2070,1.71495
"7431","1975$/kg","2. BIODIV30","Africa_Western","Pork",2075,1.81695
"7432","1975$/kg","2. BIODIV30","Africa_Western","Pork",2080,1.92986
"7433","1975$/kg","2. BIODIV30","Africa_Western","Pork",2085,1.93229
"7434","1975$/kg","2. BIODIV30","Africa_Western","Pork",2090,1.9311
"7435","1975$/kg","2. BIODIV30","Africa_Western","Pork",2095,1.9314
"7436","1975$/kg","2. BIODIV30","Africa_Western","Pork",2100,1.93035
"7437","1975$/kg","2. BIODIV30","Africa_Western","Poultry",1975,1.0008
"7438","1975$/kg","2. BIODIV30","Africa_Western","Poultry",1990,0.781194
"7439","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2005,0.619701
"7440","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2010,0.484991
"7441","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2015,0.47289
"7442","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2020,0.489593
"7443","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2025,0.531308
"7444","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2030,0.562341
"7445","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2035,0.605696
"7446","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2040,0.688208
"7447","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2045,0.783139
"7448","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2050,0.896963
"7449","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2055,0.987241
"7450","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2060,1.08221
"7451","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2065,1.18099
"7452","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2070,1.2784
"7453","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2075,1.35913
"7454","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2080,1.45003
"7455","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2085,1.45564
"7456","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2090,1.45199
"7457","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2095,1.45175
"7458","1975$/kg","2. BIODIV30","Africa_Western","Poultry",2100,1.45112
"7459","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",1975,4.25982
"7460","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",1990,1.96332
"7461","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2005,1.95393
"7462","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2010,1.91161
"7463","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2015,1.88375
"7464","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2020,1.901
"7465","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2025,2.05933
"7466","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2030,2.20471
"7467","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2035,2.39378
"7468","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2040,2.8283
"7469","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2045,3.3661
"7470","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2050,3.98098
"7471","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2055,4.41122
"7472","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2060,4.78913
"7473","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2065,5.14435
"7474","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2070,5.47962
"7475","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2075,5.73388
"7476","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2080,6.01409
"7477","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2085,6.0828
"7478","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2090,6.082
"7479","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2095,6.10007
"7480","1975$/kg","2. BIODIV30","Africa_Western","SheepGoat",2100,6.12069
"7481","1975$/kg","2. BIODIV30","Argentina","Beef",1975,3.97065
"7482","1975$/kg","2. BIODIV30","Argentina","Beef",1990,1.41507
"7483","1975$/kg","2. BIODIV30","Argentina","Beef",2005,1.17088
"7484","1975$/kg","2. BIODIV30","Argentina","Beef",2010,1.20088
"7485","1975$/kg","2. BIODIV30","Argentina","Beef",2015,1.30787
"7486","1975$/kg","2. BIODIV30","Argentina","Beef",2020,1.34282
"7487","1975$/kg","2. BIODIV30","Argentina","Beef",2025,1.44825
"7488","1975$/kg","2. BIODIV30","Argentina","Beef",2030,1.54518
"7489","1975$/kg","2. BIODIV30","Argentina","Beef",2035,1.70131
"7490","1975$/kg","2. BIODIV30","Argentina","Beef",2040,1.94738
"7491","1975$/kg","2. BIODIV30","Argentina","Beef",2045,2.19939
"7492","1975$/kg","2. BIODIV30","Argentina","Beef",2050,2.49714
"7493","1975$/kg","2. BIODIV30","Argentina","Beef",2055,2.73918
"7494","1975$/kg","2. BIODIV30","Argentina","Beef",2060,3.01472
"7495","1975$/kg","2. BIODIV30","Argentina","Beef",2065,3.31637
"7496","1975$/kg","2. BIODIV30","Argentina","Beef",2070,3.6084
"7497","1975$/kg","2. BIODIV30","Argentina","Beef",2075,3.84703
"7498","1975$/kg","2. BIODIV30","Argentina","Beef",2080,4.09594
"7499","1975$/kg","2. BIODIV30","Argentina","Beef",2085,4.07898
"7500","1975$/kg","2. BIODIV30","Argentina","Beef",2090,4.05974
"7501","1975$/kg","2. BIODIV30","Argentina","Beef",2095,4.05555
"7502","1975$/kg","2. BIODIV30","Argentina","Beef",2100,4.05499
"7503","1975$/kg","2. BIODIV30","Argentina","Dairy",1975,0.217322
"7504","1975$/kg","2. BIODIV30","Argentina","Dairy",1990,0.113332
"7505","1975$/kg","2. BIODIV30","Argentina","Dairy",2005,0.100375
"7506","1975$/kg","2. BIODIV30","Argentina","Dairy",2010,0.0958339
"7507","1975$/kg","2. BIODIV30","Argentina","Dairy",2015,0.104222
"7508","1975$/kg","2. BIODIV30","Argentina","Dairy",2020,0.105356
"7509","1975$/kg","2. BIODIV30","Argentina","Dairy",2025,0.108841
"7510","1975$/kg","2. BIODIV30","Argentina","Dairy",2030,0.111842
"7511","1975$/kg","2. BIODIV30","Argentina","Dairy",2035,0.117
"7512","1975$/kg","2. BIODIV30","Argentina","Dairy",2040,0.12543
"7513","1975$/kg","2. BIODIV30","Argentina","Dairy",2045,0.134209
"7514","1975$/kg","2. BIODIV30","Argentina","Dairy",2050,0.144708
"7515","1975$/kg","2. BIODIV30","Argentina","Dairy",2055,0.153198
"7516","1975$/kg","2. BIODIV30","Argentina","Dairy",2060,0.162874
"7517","1975$/kg","2. BIODIV30","Argentina","Dairy",2065,0.173631
"7518","1975$/kg","2. BIODIV30","Argentina","Dairy",2070,0.184176
"7519","1975$/kg","2. BIODIV30","Argentina","Dairy",2075,0.192929
"7520","1975$/kg","2. BIODIV30","Argentina","Dairy",2080,0.202263
"7521","1975$/kg","2. BIODIV30","Argentina","Dairy",2085,0.201929
"7522","1975$/kg","2. BIODIV30","Argentina","Dairy",2090,0.201413
"7523","1975$/kg","2. BIODIV30","Argentina","Dairy",2095,0.20136
"7524","1975$/kg","2. BIODIV30","Argentina","Dairy",2100,0.20137
"7525","1975$/kg","2. BIODIV30","Argentina","Pork",1975,0.82944
"7526","1975$/kg","2. BIODIV30","Argentina","Pork",1990,0.717242
"7527","1975$/kg","2. BIODIV30","Argentina","Pork",2005,0.611252
"7528","1975$/kg","2. BIODIV30","Argentina","Pork",2010,0.618881
"7529","1975$/kg","2. BIODIV30","Argentina","Pork",2015,0.7518
"7530","1975$/kg","2. BIODIV30","Argentina","Pork",2020,0.757649
"7531","1975$/kg","2. BIODIV30","Argentina","Pork",2025,0.777098
"7532","1975$/kg","2. BIODIV30","Argentina","Pork",2030,0.790336
"7533","1975$/kg","2. BIODIV30","Argentina","Pork",2035,0.819514
"7534","1975$/kg","2. BIODIV30","Argentina","Pork",2040,0.868917
"7535","1975$/kg","2. BIODIV30","Argentina","Pork",2045,0.918359
"7536","1975$/kg","2. BIODIV30","Argentina","Pork",2050,0.976127
"7537","1975$/kg","2. BIODIV30","Argentina","Pork",2055,1.02251
"7538","1975$/kg","2. BIODIV30","Argentina","Pork",2060,1.07421
"7539","1975$/kg","2. BIODIV30","Argentina","Pork",2065,1.12831
"7540","1975$/kg","2. BIODIV30","Argentina","Pork",2070,1.18033
"7541","1975$/kg","2. BIODIV30","Argentina","Pork",2075,1.2232
"7542","1975$/kg","2. BIODIV30","Argentina","Pork",2080,1.27147
"7543","1975$/kg","2. BIODIV30","Argentina","Pork",2085,1.26848
"7544","1975$/kg","2. BIODIV30","Argentina","Pork",2090,1.26419
"7545","1975$/kg","2. BIODIV30","Argentina","Pork",2095,1.26254
"7546","1975$/kg","2. BIODIV30","Argentina","Pork",2100,1.2613
"7547","1975$/kg","2. BIODIV30","Argentina","Poultry",1975,0.420747
"7548","1975$/kg","2. BIODIV30","Argentina","Poultry",1990,0.287007
"7549","1975$/kg","2. BIODIV30","Argentina","Poultry",2005,0.253954
"7550","1975$/kg","2. BIODIV30","Argentina","Poultry",2010,0.258029
"7551","1975$/kg","2. BIODIV30","Argentina","Poultry",2015,0.367011
"7552","1975$/kg","2. BIODIV30","Argentina","Poultry",2020,0.370708
"7553","1975$/kg","2. BIODIV30","Argentina","Poultry",2025,0.383416
"7554","1975$/kg","2. BIODIV30","Argentina","Poultry",2030,0.391812
"7555","1975$/kg","2. BIODIV30","Argentina","Poultry",2035,0.412218
"7556","1975$/kg","2. BIODIV30","Argentina","Poultry",2040,0.447422
"7557","1975$/kg","2. BIODIV30","Argentina","Poultry",2045,0.482396
"7558","1975$/kg","2. BIODIV30","Argentina","Poultry",2050,0.52261
"7559","1975$/kg","2. BIODIV30","Argentina","Poultry",2055,0.555365
"7560","1975$/kg","2. BIODIV30","Argentina","Poultry",2060,0.591555
"7561","1975$/kg","2. BIODIV30","Argentina","Poultry",2065,0.628991
"7562","1975$/kg","2. BIODIV30","Argentina","Poultry",2070,0.664483
"7563","1975$/kg","2. BIODIV30","Argentina","Poultry",2075,0.69336
"7564","1975$/kg","2. BIODIV30","Argentina","Poultry",2080,0.725787
"7565","1975$/kg","2. BIODIV30","Argentina","Poultry",2085,0.722684
"7566","1975$/kg","2. BIODIV30","Argentina","Poultry",2090,0.719004
"7567","1975$/kg","2. BIODIV30","Argentina","Poultry",2095,0.717548
"7568","1975$/kg","2. BIODIV30","Argentina","Poultry",2100,0.716508
"7569","1975$/kg","2. BIODIV30","Argentina","SheepGoat",1975,4.54921
"7570","1975$/kg","2. BIODIV30","Argentina","SheepGoat",1990,2.06821
"7571","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2005,1.75228
"7572","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2010,1.72488
"7573","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2015,1.71129
"7574","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2020,1.73955
"7575","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2025,1.82613
"7576","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2030,1.90666
"7577","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2035,2.03635
"7578","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2040,2.24236
"7579","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2045,2.45395
"7580","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2050,2.70439
"7581","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2055,2.90852
"7582","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2060,3.14096
"7583","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2065,3.401
"7584","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2070,3.65454
"7585","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2075,3.86317
"7586","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2080,4.08007
"7587","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2085,4.06861
"7588","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2090,4.05495
"7589","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2095,4.05368
"7590","1975$/kg","2. BIODIV30","Argentina","SheepGoat",2100,4.05492
"7591","1975$/kg","2. BIODIV30","Australia_NZ","Beef",1975,1.14833
"7592","1975$/kg","2. BIODIV30","Australia_NZ","Beef",1990,1.00165
"7593","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2005,0.894849
"7594","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2010,0.884676
"7595","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2015,0.774769
"7596","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2020,0.799377
"7597","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2025,0.856616
"7598","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2030,0.906417
"7599","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2035,0.993526
"7600","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2040,1.1339
"7601","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2045,1.27849
"7602","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2050,1.43952
"7603","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2055,1.57995
"7604","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2060,1.74856
"7605","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2065,1.92886
"7606","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2070,2.09965
"7607","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2075,2.23887
"7608","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2080,2.38674
"7609","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2085,2.38421
"7610","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2090,2.38535
"7611","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2095,2.39613
"7612","1975$/kg","2. BIODIV30","Australia_NZ","Beef",2100,2.40701
"7613","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",1975,0.0900965
"7614","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",1990,0.0953591
"7615","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2005,0.092188
"7616","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2010,0.091394
"7617","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2015,0.0916027
"7618","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2020,0.0926691
"7619","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2025,0.0951758
"7620","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2030,0.0973267
"7621","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2035,0.101208
"7622","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2040,0.107596
"7623","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2045,0.114243
"7624","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2050,0.121673
"7625","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2055,0.12814
"7626","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2060,0.135911
"7627","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2065,0.144211
"7628","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2070,0.152024
"7629","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2075,0.15837
"7630","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2080,0.165129
"7631","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2085,0.164908
"7632","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2090,0.164854
"7633","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2095,0.16525
"7634","1975$/kg","2. BIODIV30","Australia_NZ","Dairy",2100,0.165657
"7635","1975$/kg","2. BIODIV30","Australia_NZ","Pork",1975,0.653539
"7636","1975$/kg","2. BIODIV30","Australia_NZ","Pork",1990,0.727738
"7637","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2005,0.618164
"7638","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2010,0.590198
"7639","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2015,0.60574
"7640","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2020,0.61088
"7641","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2025,0.625091
"7642","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2030,0.631605
"7643","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2035,0.649629
"7644","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2040,0.684156
"7645","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2045,0.720715
"7646","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2050,0.760851
"7647","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2055,0.792912
"7648","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2060,0.830652
"7649","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2065,0.869482
"7650","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2070,0.902496
"7651","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2075,0.927939
"7652","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2080,0.956544
"7653","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2085,0.949287
"7654","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2090,0.942609
"7655","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2095,0.938507
"7656","1975$/kg","2. BIODIV30","Australia_NZ","Pork",2100,0.934906
"7657","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",1975,0.418464
"7658","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",1990,0.496464
"7659","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2005,0.47638
"7660","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2010,0.452343
"7661","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2015,0.466726
"7662","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2020,0.470625
"7663","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2025,0.480328
"7664","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2030,0.48454
"7665","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2035,0.497729
"7666","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2040,0.523708
"7667","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2045,0.551195
"7668","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2050,0.580561
"7669","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2055,0.604058
"7670","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2060,0.631868
"7671","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2065,0.660118
"7672","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2070,0.68301
"7673","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2075,0.700073
"7674","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2080,0.719246
"7675","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2085,0.712496
"7676","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2090,0.706587
"7677","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2095,0.702824
"7678","1975$/kg","2. BIODIV30","Australia_NZ","Poultry",2100,0.699531
"7679","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",1975,5.16338
"7680","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",1990,1.1529
"7681","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2005,1.09591
"7682","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2010,1.07513
"7683","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2015,1.068
"7684","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2020,1.0898
"7685","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2025,1.14365
"7686","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2030,1.18996
"7687","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2035,1.26863
"7688","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2040,1.39203
"7689","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2045,1.51817
"7690","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2050,1.65717
"7691","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2055,1.77707
"7692","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2060,1.9191
"7693","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2065,2.07951
"7694","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2070,2.23441
"7695","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2075,2.36362
"7696","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2080,2.50189
"7697","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2085,2.50707
"7698","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2090,2.51344
"7699","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2095,2.52657
"7700","1975$/kg","2. BIODIV30","Australia_NZ","SheepGoat",2100,2.53841
"7701","1975$/kg","2. BIODIV30","Brazil","Beef",1975,3.95872
"7702","1975$/kg","2. BIODIV30","Brazil","Beef",1990,0.507645
"7703","1975$/kg","2. BIODIV30","Brazil","Beef",2005,0.637209
"7704","1975$/kg","2. BIODIV30","Brazil","Beef",2010,0.651483
"7705","1975$/kg","2. BIODIV30","Brazil","Beef",2015,0.625395
"7706","1975$/kg","2. BIODIV30","Brazil","Beef",2020,0.645832
"7707","1975$/kg","2. BIODIV30","Brazil","Beef",2025,0.709759
"7708","1975$/kg","2. BIODIV30","Brazil","Beef",2030,0.772554
"7709","1975$/kg","2. BIODIV30","Brazil","Beef",2035,0.893592
"7710","1975$/kg","2. BIODIV30","Brazil","Beef",2040,1.08174
"7711","1975$/kg","2. BIODIV30","Brazil","Beef",2045,1.24657
"7712","1975$/kg","2. BIODIV30","Brazil","Beef",2050,1.46095
"7713","1975$/kg","2. BIODIV30","Brazil","Beef",2055,1.61835
"7714","1975$/kg","2. BIODIV30","Brazil","Beef",2060,1.79148
"7715","1975$/kg","2. BIODIV30","Brazil","Beef",2065,1.97417
"7716","1975$/kg","2. BIODIV30","Brazil","Beef",2070,2.14337
"7717","1975$/kg","2. BIODIV30","Brazil","Beef",2075,2.28353
"7718","1975$/kg","2. BIODIV30","Brazil","Beef",2080,2.442
"7719","1975$/kg","2. BIODIV30","Brazil","Beef",2085,2.41703
"7720","1975$/kg","2. BIODIV30","Brazil","Beef",2090,2.38626
"7721","1975$/kg","2. BIODIV30","Brazil","Beef",2095,2.36106
"7722","1975$/kg","2. BIODIV30","Brazil","Beef",2100,2.33539
"7723","1975$/kg","2. BIODIV30","Brazil","Dairy",1975,0.197439
"7724","1975$/kg","2. BIODIV30","Brazil","Dairy",1990,0.126739
