"","Units","scenario","year","market","value"
"4206","1990$/tC","3. UNIFORM30",1990,"South America_SouthernCO2",0
"4207","1990$/tC","3. UNIFORM30",1990,"South America_SouthernCO2_LUC",0
"4208","1990$/tC","3. UNIFORM30",1990,"South AsiaCO2",0
"4209","1990$/tC","3. UNIFORM30",1990,"South AsiaCO2_LUC",0
"4210","1990$/tC","3. UNIFORM30",1990,"South KoreaCO2",0
"4211","1990$/tC","3. UNIFORM30",1990,"South KoreaCO2_LUC",0
"4212","1990$/tC","3. UNIFORM30",1990,"Southeast AsiaCO2",0
"4213","1990$/tC","3. UNIFORM30",1990,"Southeast AsiaCO2_LUC",0
"4214","1990$/tC","3. UNIFORM30",1990,"TaiwanCO2",0
"4215","1990$/tC","3. UNIFORM30",1990,"USACO2",0
"4216","1990$/tC","3. UNIFORM30",1990,"USACO2_LUC",0
"4217","1990$/tC","3. UNIFORM30",2005,"Africa_EasternCO2",0
"4218","1990$/tC","3. UNIFORM30",2005,"Africa_EasternCO2_LUC",0
"4219","1990$/tC","3. UNIFORM30",2005,"Africa_NorthernCO2",0
"4220","1990$/tC","3. UNIFORM30",2005,"Africa_NorthernCO2_LUC",0
"4221","1990$/tC","3. UNIFORM30",2005,"Africa_SouthernCO2",0
"4222","1990$/tC","3. UNIFORM30",2005,"Africa_SouthernCO2_LUC",0
"4223","1990$/tC","3. UNIFORM30",2005,"Africa_WesternCO2",0
"4224","1990$/tC","3. UNIFORM30",2005,"Africa_WesternCO2_LUC",0
"4225","1990$/tC","3. UNIFORM30",2005,"ArgentinaCO2",0
"4226","1990$/tC","3. UNIFORM30",2005,"ArgentinaCO2_LUC",0
"4227","1990$/tC","3. UNIFORM30",2005,"Australia_NZCO2",0
"4228","1990$/tC","3. UNIFORM30",2005,"Australia_NZCO2_LUC",0
"4229","1990$/tC","3. UNIFORM30",2005,"BrazilCO2",0
"4230","1990$/tC","3. UNIFORM30",2005,"BrazilCO2_LUC",0
"4231","1990$/tC","3. UNIFORM30",2005,"CanadaCO2",0
"4232","1990$/tC","3. UNIFORM30",2005,"CanadaCO2_LUC",0
"4233","1990$/tC","3. UNIFORM30",2005,"Central America and CaribbeanCO2",0
"4234","1990$/tC","3. UNIFORM30",2005,"Central America and CaribbeanCO2_LUC",0
"4235","1990$/tC","3. UNIFORM30",2005,"Central AsiaCO2",0
"4236","1990$/tC","3. UNIFORM30",2005,"Central AsiaCO2_LUC",0
"4237","1990$/tC","3. UNIFORM30",2005,"ChinaCO2",0
"4238","1990$/tC","3. UNIFORM30",2005,"ChinaCO2_LUC",0
"4239","1990$/tC","3. UNIFORM30",2005,"ColombiaCO2",0
"4240","1990$/tC","3. UNIFORM30",2005,"ColombiaCO2_LUC",0
"4241","1990$/tC","3. UNIFORM30",2005,"EU-12CO2",0
"4242","1990$/tC","3. UNIFORM30",2005,"EU-15CO2",0
"4243","1990$/tC","3. UNIFORM30",2005,"EUCO2_LUC",0
"4244","1990$/tC","3. UNIFORM30",2005,"Europe_EasternCO2",0
"4245","1990$/tC","3. UNIFORM30",2005,"Europe_EasternCO2_LUC",0
"4246","1990$/tC","3. UNIFORM30",2005,"Europe_Non_EUCO2",0
"4247","1990$/tC","3. UNIFORM30",2005,"Europe_Non_EUCO2_LUC",0
"4248","1990$/tC","3. UNIFORM30",2005,"European Free Trade AssociationCO2",0
"4249","1990$/tC","3. UNIFORM30",2005,"European Free Trade AssociationCO2_LUC",0
"4250","1990$/tC","3. UNIFORM30",2005,"IndiaCO2",0
"4251","1990$/tC","3. UNIFORM30",2005,"IndiaCO2_LUC",0
"4252","1990$/tC","3. UNIFORM30",2005,"IndonesiaCO2",0
"4253","1990$/tC","3. UNIFORM30",2005,"IndonesiaCO2_LUC",0
"4254","1990$/tC","3. UNIFORM30",2005,"JapanCO2",0
"4255","1990$/tC","3. UNIFORM30",2005,"JapanCO2_LUC",0
"4256","1990$/tC","3. UNIFORM30",2005,"MexicoCO2",0
"4257","1990$/tC","3. UNIFORM30",2005,"MexicoCO2_LUC",0
"4258","1990$/tC","3. UNIFORM30",2005,"Middle EastCO2",0
"4259","1990$/tC","3. UNIFORM30",2005,"Middle EastCO2_LUC",0
"4260","1990$/tC","3. UNIFORM30",2005,"PakistanCO2",0
"4261","1990$/tC","3. UNIFORM30",2005,"PakistanCO2_LUC",0
"4262","1990$/tC","3. UNIFORM30",2005,"RussiaCO2",0
"4263","1990$/tC","3. UNIFORM30",2005,"RussiaCO2_LUC",0
"4264","1990$/tC","3. UNIFORM30",2005,"South AfricaCO2",0
"4265","1990$/tC","3. UNIFORM30",2005,"South AfricaCO2_LUC",0
"4266","1990$/tC","3. UNIFORM30",2005,"South America_NorthernCO2",0
"4267","1990$/tC","3. UNIFORM30",2005,"South America_NorthernCO2_LUC",0
"4268","1990$/tC","3. UNIFORM30",2005,"South America_SouthernCO2",0
"4269","1990$/tC","3. UNIFORM30",2005,"South America_SouthernCO2_LUC",0
"4270","1990$/tC","3. UNIFORM30",2005,"South AsiaCO2",0
"4271","1990$/tC","3. UNIFORM30",2005,"South AsiaCO2_LUC",0
"4272","1990$/tC","3. UNIFORM30",2005,"South KoreaCO2",0
"4273","1990$/tC","3. UNIFORM30",2005,"South KoreaCO2_LUC",0
"4274","1990$/tC","3. UNIFORM30",2005,"Southeast AsiaCO2",0
"4275","1990$/tC","3. UNIFORM30",2005,"Southeast AsiaCO2_LUC",0
"4276","1990$/tC","3. UNIFORM30",2005,"TaiwanCO2",0
"4277","1990$/tC","3. UNIFORM30",2005,"USACO2",0
"4278","1990$/tC","3. UNIFORM30",2005,"USACO2_LUC",0
"4279","1990$/tC","3. UNIFORM30",2010,"Africa_EasternCO2",0
"4280","1990$/tC","3. UNIFORM30",2010,"Africa_EasternCO2_LUC",0
"4281","1990$/tC","3. UNIFORM30",2010,"Africa_NorthernCO2",0
"4282","1990$/tC","3. UNIFORM30",2010,"Africa_NorthernCO2_LUC",0
"4283","1990$/tC","3. UNIFORM30",2010,"Africa_SouthernCO2",0
"4284","1990$/tC","3. UNIFORM30",2010,"Africa_SouthernCO2_LUC",0
"4285","1990$/tC","3. UNIFORM30",2010,"Africa_WesternCO2",0
"4286","1990$/tC","3. UNIFORM30",2010,"Africa_WesternCO2_LUC",0
"4287","1990$/tC","3. UNIFORM30",2010,"ArgentinaCO2",0
"4288","1990$/tC","3. UNIFORM30",2010,"ArgentinaCO2_LUC",0
"4289","1990$/tC","3. UNIFORM30",2010,"Australia_NZCO2",0
"4290","1990$/tC","3. UNIFORM30",2010,"Australia_NZCO2_LUC",0
"4291","1990$/tC","3. UNIFORM30",2010,"BrazilCO2",0
"4292","1990$/tC","3. UNIFORM30",2010,"BrazilCO2_LUC",0
"4293","1990$/tC","3. UNIFORM30",2010,"CanadaCO2",0
"4294","1990$/tC","3. UNIFORM30",2010,"CanadaCO2_LUC",0
"4295","1990$/tC","3. UNIFORM30",2010,"Central America and CaribbeanCO2",0
"4296","1990$/tC","3. UNIFORM30",2010,"Central America and CaribbeanCO2_LUC",0
"4297","1990$/tC","3. UNIFORM30",2010,"Central AsiaCO2",0
"4298","1990$/tC","3. UNIFORM30",2010,"Central AsiaCO2_LUC",0
"4299","1990$/tC","3. UNIFORM30",2010,"ChinaCO2",0
"4300","1990$/tC","3. UNIFORM30",2010,"ChinaCO2_LUC",0
"4301","1990$/tC","3. UNIFORM30",2010,"ColombiaCO2",0
"4302","1990$/tC","3. UNIFORM30",2010,"ColombiaCO2_LUC",0
"4303","1990$/tC","3. UNIFORM30",2010,"EU-12CO2",0
"4304","1990$/tC","3. UNIFORM30",2010,"EU-15CO2",0
"4305","1990$/tC","3. UNIFORM30",2010,"EUCO2_LUC",0
"4306","1990$/tC","3. UNIFORM30",2010,"Europe_EasternCO2",0
"4307","1990$/tC","3. UNIFORM30",2010,"Europe_EasternCO2_LUC",0
"4308","1990$/tC","3. UNIFORM30",2010,"Europe_Non_EUCO2",0
"4309","1990$/tC","3. UNIFORM30",2010,"Europe_Non_EUCO2_LUC",0
"4310","1990$/tC","3. UNIFORM30",2010,"European Free Trade AssociationCO2",0
"4311","1990$/tC","3. UNIFORM30",2010,"European Free Trade AssociationCO2_LUC",0
"4312","1990$/tC","3. UNIFORM30",2010,"IndiaCO2",0
"4313","1990$/tC","3. UNIFORM30",2010,"IndiaCO2_LUC",0
"4314","1990$/tC","3. UNIFORM30",2010,"IndonesiaCO2",0
"4315","1990$/tC","3. UNIFORM30",2010,"IndonesiaCO2_LUC",0
"4316","1990$/tC","3. UNIFORM30",2010,"JapanCO2",0
"4317","1990$/tC","3. UNIFORM30",2010,"JapanCO2_LUC",0
"4318","1990$/tC","3. UNIFORM30",2010,"MexicoCO2",0
"4319","1990$/tC","3. UNIFORM30",2010,"MexicoCO2_LUC",0
"4320","1990$/tC","3. UNIFORM30",2010,"Middle EastCO2",0
"4321","1990$/tC","3. UNIFORM30",2010,"Middle EastCO2_LUC",0
"4322","1990$/tC","3. UNIFORM30",2010,"PakistanCO2",0
"4323","1990$/tC","3. UNIFORM30",2010,"PakistanCO2_LUC",0
"4324","1990$/tC","3. UNIFORM30",2010,"RussiaCO2",0
"4325","1990$/tC","3. UNIFORM30",2010,"RussiaCO2_LUC",0
"4326","1990$/tC","3. UNIFORM30",2010,"South AfricaCO2",0
"4327","1990$/tC","3. UNIFORM30",2010,"South AfricaCO2_LUC",0
"4328","1990$/tC","3. UNIFORM30",2010,"South America_NorthernCO2",0
"4329","1990$/tC","3. UNIFORM30",2010,"South America_NorthernCO2_LUC",0
"4330","1990$/tC","3. UNIFORM30",2010,"South America_SouthernCO2",0
"4331","1990$/tC","3. UNIFORM30",2010,"South America_SouthernCO2_LUC",0
"4332","1990$/tC","3. UNIFORM30",2010,"South AsiaCO2",0
"4333","1990$/tC","3. UNIFORM30",2010,"South AsiaCO2_LUC",0
"4334","1990$/tC","3. UNIFORM30",2010,"South KoreaCO2",0
"4335","1990$/tC","3. UNIFORM30",2010,"South KoreaCO2_LUC",0
"4336","1990$/tC","3. UNIFORM30",2010,"Southeast AsiaCO2",0
"4337","1990$/tC","3. UNIFORM30",2010,"Southeast AsiaCO2_LUC",0
"4338","1990$/tC","3. UNIFORM30",2010,"TaiwanCO2",0
"4339","1990$/tC","3. UNIFORM30",2010,"USACO2",0
"4340","1990$/tC","3. UNIFORM30",2010,"USACO2_LUC",0
"4341","1990$/tC","3. UNIFORM30",2015,"Africa_EasternCO2",0
"4342","1990$/tC","3. UNIFORM30",2015,"Africa_EasternCO2_LUC",0
"4343","1990$/tC","3. UNIFORM30",2015,"Africa_NorthernCO2",0
"4344","1990$/tC","3. UNIFORM30",2015,"Africa_NorthernCO2_LUC",0
"4345","1990$/tC","3. UNIFORM30",2015,"Africa_SouthernCO2",0
"4346","1990$/tC","3. UNIFORM30",2015,"Africa_SouthernCO2_LUC",0
"4347","1990$/tC","3. UNIFORM30",2015,"Africa_WesternCO2",0
"4348","1990$/tC","3. UNIFORM30",2015,"Africa_WesternCO2_LUC",0
"4349","1990$/tC","3. UNIFORM30",2015,"ArgentinaCO2",0
"4350","1990$/tC","3. UNIFORM30",2015,"ArgentinaCO2_LUC",0
"4351","1990$/tC","3. UNIFORM30",2015,"Australia_NZCO2",0
"4352","1990$/tC","3. UNIFORM30",2015,"Australia_NZCO2_LUC",0
"4353","1990$/tC","3. UNIFORM30",2015,"BrazilCO2",0
"4354","1990$/tC","3. UNIFORM30",2015,"BrazilCO2_LUC",0
"4355","1990$/tC","3. UNIFORM30",2015,"CanadaCO2",0
"4356","1990$/tC","3. UNIFORM30",2015,"CanadaCO2_LUC",0
"4357","1990$/tC","3. UNIFORM30",2015,"Central America and CaribbeanCO2",0
"4358","1990$/tC","3. UNIFORM30",2015,"Central America and CaribbeanCO2_LUC",0
"4359","1990$/tC","3. UNIFORM30",2015,"Central AsiaCO2",0
"4360","1990$/tC","3. UNIFORM30",2015,"Central AsiaCO2_LUC",0
"4361","1990$/tC","3. UNIFORM30",2015,"ChinaCO2",0
"4362","1990$/tC","3. UNIFORM30",2015,"ChinaCO2_LUC",0
"4363","1990$/tC","3. UNIFORM30",2015,"ColombiaCO2",0
"4364","1990$/tC","3. UNIFORM30",2015,"ColombiaCO2_LUC",0
"4365","1990$/tC","3. UNIFORM30",2015,"EU-12CO2",0
"4366","1990$/tC","3. UNIFORM30",2015,"EU-15CO2",0
"4367","1990$/tC","3. UNIFORM30",2015,"EUCO2_LUC",0
"4368","1990$/tC","3. UNIFORM30",2015,"Europe_EasternCO2",0
"4369","1990$/tC","3. UNIFORM30",2015,"Europe_EasternCO2_LUC",0
"4370","1990$/tC","3. UNIFORM30",2015,"Europe_Non_EUCO2",0
"4371","1990$/tC","3. UNIFORM30",2015,"Europe_Non_EUCO2_LUC",0
"4372","1990$/tC","3. UNIFORM30",2015,"European Free Trade AssociationCO2",0
"4373","1990$/tC","3. UNIFORM30",2015,"European Free Trade AssociationCO2_LUC",0
"4374","1990$/tC","3. UNIFORM30",2015,"IndiaCO2",0
"4375","1990$/tC","3. UNIFORM30",2015,"IndiaCO2_LUC",0
"4376","1990$/tC","3. UNIFORM30",2015,"IndonesiaCO2",0
"4377","1990$/tC","3. UNIFORM30",2015,"IndonesiaCO2_LUC",0
"4378","1990$/tC","3. UNIFORM30",2015,"JapanCO2",0
"4379","1990$/tC","3. UNIFORM30",2015,"JapanCO2_LUC",0
"4380","1990$/tC","3. UNIFORM30",2015,"MexicoCO2",0
"4381","1990$/tC","3. UNIFORM30",2015,"MexicoCO2_LUC",0
"4382","1990$/tC","3. UNIFORM30",2015,"Middle EastCO2",0
"4383","1990$/tC","3. UNIFORM30",2015,"Middle EastCO2_LUC",0
"4384","1990$/tC","3. UNIFORM30",2015,"PakistanCO2",0
"4385","1990$/tC","3. UNIFORM30",2015,"PakistanCO2_LUC",0
"4386","1990$/tC","3. UNIFORM30",2015,"RussiaCO2",0
"4387","1990$/tC","3. UNIFORM30",2015,"RussiaCO2_LUC",0
"4388","1990$/tC","3. UNIFORM30",2015,"South AfricaCO2",0
"4389","1990$/tC","3. UNIFORM30",2015,"South AfricaCO2_LUC",0
"4390","1990$/tC","3. UNIFORM30",2015,"South America_NorthernCO2",0
"4391","1990$/tC","3. UNIFORM30",2015,"South America_NorthernCO2_LUC",0
"4392","1990$/tC","3. UNIFORM30",2015,"South America_SouthernCO2",0
"4393","1990$/tC","3. UNIFORM30",2015,"South America_SouthernCO2_LUC",0
"4394","1990$/tC","3. UNIFORM30",2015,"South AsiaCO2",0
"4395","1990$/tC","3. UNIFORM30",2015,"South AsiaCO2_LUC",0
"4396","1990$/tC","3. UNIFORM30",2015,"South KoreaCO2",0
"4397","1990$/tC","3. UNIFORM30",2015,"South KoreaCO2_LUC",0
"4398","1990$/tC","3. UNIFORM30",2015,"Southeast AsiaCO2",0
"4399","1990$/tC","3. UNIFORM30",2015,"Southeast AsiaCO2_LUC",0
"4400","1990$/tC","3. UNIFORM30",2015,"TaiwanCO2",0
"4401","1990$/tC","3. UNIFORM30",2015,"USACO2",0
"4402","1990$/tC","3. UNIFORM30",2015,"USACO2_LUC",0
"4403","1990$/tC","3. UNIFORM30",2020,"Africa_EasternCO2",1
"4404","1990$/tC","3. UNIFORM30",2020,"Africa_EasternCO2_LUC",0
"4405","1990$/tC","3. UNIFORM30",2020,"Africa_NorthernCO2",223.046
"4406","1990$/tC","3. UNIFORM30",2020,"Africa_NorthernCO2_LUC",0
"4407","1990$/tC","3. UNIFORM30",2020,"Africa_SouthernCO2",330.931
"4408","1990$/tC","3. UNIFORM30",2020,"Africa_SouthernCO2_LUC",0
"4409","1990$/tC","3. UNIFORM30",2020,"Africa_WesternCO2",342.105
"4410","1990$/tC","3. UNIFORM30",2020,"Africa_WesternCO2_LUC",0
"4411","1990$/tC","3. UNIFORM30",2020,"ArgentinaCO2",1
"4412","1990$/tC","3. UNIFORM30",2020,"ArgentinaCO2_LUC",0
"4413","1990$/tC","3. UNIFORM30",2020,"Australia_NZCO2",168.186
"4414","1990$/tC","3. UNIFORM30",2020,"Australia_NZCO2_LUC",0
"4415","1990$/tC","3. UNIFORM30",2020,"BrazilCO2",289.491
"4416","1990$/tC","3. UNIFORM30",2020,"BrazilCO2_LUC",0
"4417","1990$/tC","3. UNIFORM30",2020,"CanadaCO2",289.896
"4418","1990$/tC","3. UNIFORM30",2020,"CanadaCO2_LUC",0
"4419","1990$/tC","3. UNIFORM30",2020,"Central America and CaribbeanCO2",72.3816
"4420","1990$/tC","3. UNIFORM30",2020,"Central America and CaribbeanCO2_LUC",0
"4421","1990$/tC","3. UNIFORM30",2020,"Central AsiaCO2",1
"4422","1990$/tC","3. UNIFORM30",2020,"Central AsiaCO2_LUC",0
"4423","1990$/tC","3. UNIFORM30",2020,"ChinaCO2",54.2029
"4424","1990$/tC","3. UNIFORM30",2020,"ChinaCO2_LUC",0
"4425","1990$/tC","3. UNIFORM30",2020,"ColombiaCO2",178.37
"4426","1990$/tC","3. UNIFORM30",2020,"ColombiaCO2_LUC",0
"4427","1990$/tC","3. UNIFORM30",2020,"EU-12CO2",298.229
"4428","1990$/tC","3. UNIFORM30",2020,"EU-15CO2",305.812
"4429","1990$/tC","3. UNIFORM30",2020,"EUCO2_LUC",0
"4430","1990$/tC","3. UNIFORM30",2020,"Europe_EasternCO2",80.3101
"4431","1990$/tC","3. UNIFORM30",2020,"Europe_EasternCO2_LUC",0
"4432","1990$/tC","3. UNIFORM30",2020,"Europe_Non_EUCO2",33.3165
"4433","1990$/tC","3. UNIFORM30",2020,"Europe_Non_EUCO2_LUC",0
"4434","1990$/tC","3. UNIFORM30",2020,"European Free Trade AssociationCO2",120.746
"4435","1990$/tC","3. UNIFORM30",2020,"European Free Trade AssociationCO2_LUC",0
"4436","1990$/tC","3. UNIFORM30",2020,"IndiaCO2",217.152
"4437","1990$/tC","3. UNIFORM30",2020,"IndiaCO2_LUC",0
"4438","1990$/tC","3. UNIFORM30",2020,"IndonesiaCO2",197.534
"4439","1990$/tC","3. UNIFORM30",2020,"IndonesiaCO2_LUC",0
"4440","1990$/tC","3. UNIFORM30",2020,"JapanCO2",258.905
"4441","1990$/tC","3. UNIFORM30",2020,"JapanCO2_LUC",0
"4442","1990$/tC","3. UNIFORM30",2020,"MexicoCO2",283.597
"4443","1990$/tC","3. UNIFORM30",2020,"MexicoCO2_LUC",0
"4444","1990$/tC","3. UNIFORM30",2020,"Middle EastCO2",207.678
"4445","1990$/tC","3. UNIFORM30",2020,"Middle EastCO2_LUC",0
"4446","1990$/tC","3. UNIFORM30",2020,"PakistanCO2",372.479
"4447","1990$/tC","3. UNIFORM30",2020,"PakistanCO2_LUC",0
"4448","1990$/tC","3. UNIFORM30",2020,"RussiaCO2",225.551
"4449","1990$/tC","3. UNIFORM30",2020,"RussiaCO2_LUC",0
"4450","1990$/tC","3. UNIFORM30",2020,"South AfricaCO2",162.833
"4451","1990$/tC","3. UNIFORM30",2020,"South AfricaCO2_LUC",0
"4452","1990$/tC","3. UNIFORM30",2020,"South America_NorthernCO2",892.235
"4453","1990$/tC","3. UNIFORM30",2020,"South America_NorthernCO2_LUC",0
"4454","1990$/tC","3. UNIFORM30",2020,"South America_SouthernCO2",227.914
"4455","1990$/tC","3. UNIFORM30",2020,"South America_SouthernCO2_LUC",0
"4456","1990$/tC","3. UNIFORM30",2020,"South AsiaCO2",262.774
"4457","1990$/tC","3. UNIFORM30",2020,"South AsiaCO2_LUC",0
"4458","1990$/tC","3. UNIFORM30",2020,"South KoreaCO2",93.3367
"4459","1990$/tC","3. UNIFORM30",2020,"South KoreaCO2_LUC",0
"4460","1990$/tC","3. UNIFORM30",2020,"Southeast AsiaCO2",99.0955
"4461","1990$/tC","3. UNIFORM30",2020,"Southeast AsiaCO2_LUC",0
"4462","1990$/tC","3. UNIFORM30",2020,"TaiwanCO2",34.9457
"4463","1990$/tC","3. UNIFORM30",2020,"USACO2",253.044
"4464","1990$/tC","3. UNIFORM30",2020,"USACO2_LUC",0
"4465","1990$/tC","3. UNIFORM30",2025,"Africa_EasternCO2",573.434
"4466","1990$/tC","3. UNIFORM30",2025,"Africa_EasternCO2_LUC",5.73434
"4467","1990$/tC","3. UNIFORM30",2025,"Africa_NorthernCO2",491.057
"4468","1990$/tC","3. UNIFORM30",2025,"Africa_NorthernCO2_LUC",4.91057
"4469","1990$/tC","3. UNIFORM30",2025,"Africa_SouthernCO2",612.754
"4470","1990$/tC","3. UNIFORM30",2025,"Africa_SouthernCO2_LUC",6.12754
"4471","1990$/tC","3. UNIFORM30",2025,"Africa_WesternCO2",587.878
"4472","1990$/tC","3. UNIFORM30",2025,"Africa_WesternCO2_LUC",5.87878
"4473","1990$/tC","3. UNIFORM30",2025,"ArgentinaCO2",351.676
"4474","1990$/tC","3. UNIFORM30",2025,"ArgentinaCO2_LUC",3.51676
"4475","1990$/tC","3. UNIFORM30",2025,"Australia_NZCO2",306.058
"4476","1990$/tC","3. UNIFORM30",2025,"Australia_NZCO2_LUC",3.06058
"4477","1990$/tC","3. UNIFORM30",2025,"BrazilCO2",363.343
"4478","1990$/tC","3. UNIFORM30",2025,"BrazilCO2_LUC",3.63343
"4479","1990$/tC","3. UNIFORM30",2025,"CanadaCO2",348.724
"4480","1990$/tC","3. UNIFORM30",2025,"CanadaCO2_LUC",3.48724
"4481","1990$/tC","3. UNIFORM30",2025,"Central America and CaribbeanCO2",464.91
"4482","1990$/tC","3. UNIFORM30",2025,"Central America and CaribbeanCO2_LUC",4.6491
"4483","1990$/tC","3. UNIFORM30",2025,"Central AsiaCO2",415.293
"4484","1990$/tC","3. UNIFORM30",2025,"Central AsiaCO2_LUC",4.15293
"4485","1990$/tC","3. UNIFORM30",2025,"ChinaCO2",299.711
"4486","1990$/tC","3. UNIFORM30",2025,"ChinaCO2_LUC",2.99711
"4487","1990$/tC","3. UNIFORM30",2025,"ColombiaCO2",286.942
"4488","1990$/tC","3. UNIFORM30",2025,"ColombiaCO2_LUC",2.86942
"4489","1990$/tC","3. UNIFORM30",2025,"EU-12CO2",335.843
"4490","1990$/tC","3. UNIFORM30",2025,"EU-15CO2",340.03
"4491","1990$/tC","3. UNIFORM30",2025,"EUCO2_LUC",3.35843
"4492","1990$/tC","3. UNIFORM30",2025,"Europe_EasternCO2",407.084
"4493","1990$/tC","3. UNIFORM30",2025,"Europe_EasternCO2_LUC",4.07084
"4494","1990$/tC","3. UNIFORM30",2025,"Europe_Non_EUCO2",358.443
"4495","1990$/tC","3. UNIFORM30",2025,"Europe_Non_EUCO2_LUC",3.58443
"4496","1990$/tC","3. UNIFORM30",2025,"European Free Trade AssociationCO2",336.218
"4497","1990$/tC","3. UNIFORM30",2025,"European Free Trade AssociationCO2_LUC",3.36218
"4498","1990$/tC","3. UNIFORM30",2025,"IndiaCO2",346.203
"4499","1990$/tC","3. UNIFORM30",2025,"IndiaCO2_LUC",3.46203
"4500","1990$/tC","3. UNIFORM30",2025,"IndonesiaCO2",284.203
"4501","1990$/tC","3. UNIFORM30",2025,"IndonesiaCO2_LUC",2.84203
"4502","1990$/tC","3. UNIFORM30",2025,"JapanCO2",361.652
"4503","1990$/tC","3. UNIFORM30",2025,"JapanCO2_LUC",3.61652
"4504","1990$/tC","3. UNIFORM30",2025,"MexicoCO2",361.68
"4505","1990$/tC","3. UNIFORM30",2025,"MexicoCO2_LUC",3.6168
"4506","1990$/tC","3. UNIFORM30",2025,"Middle EastCO2",466.744
"4507","1990$/tC","3. UNIFORM30",2025,"Middle EastCO2_LUC",4.66744
"4508","1990$/tC","3. UNIFORM30",2025,"PakistanCO2",556.797
"4509","1990$/tC","3. UNIFORM30",2025,"PakistanCO2_LUC",5.56797
"4510","1990$/tC","3. UNIFORM30",2025,"RussiaCO2",275.776
"4511","1990$/tC","3. UNIFORM30",2025,"RussiaCO2_LUC",2.75776
"4512","1990$/tC","3. UNIFORM30",2025,"South AfricaCO2",255.474
"4513","1990$/tC","3. UNIFORM30",2025,"South AfricaCO2_LUC",2.55474
"4514","1990$/tC","3. UNIFORM30",2025,"South America_NorthernCO2",641.046
"4515","1990$/tC","3. UNIFORM30",2025,"South America_NorthernCO2_LUC",6.41046
"4516","1990$/tC","3. UNIFORM30",2025,"South America_SouthernCO2",475.136
"4517","1990$/tC","3. UNIFORM30",2025,"South America_SouthernCO2_LUC",4.75136
"4518","1990$/tC","3. UNIFORM30",2025,"South AsiaCO2",547.412
"4519","1990$/tC","3. UNIFORM30",2025,"South AsiaCO2_LUC",5.47412
"4520","1990$/tC","3. UNIFORM30",2025,"South KoreaCO2",267.662
"4521","1990$/tC","3. UNIFORM30",2025,"South KoreaCO2_LUC",2.67662
"4522","1990$/tC","3. UNIFORM30",2025,"Southeast AsiaCO2",407.019
"4523","1990$/tC","3. UNIFORM30",2025,"Southeast AsiaCO2_LUC",4.07019
"4524","1990$/tC","3. UNIFORM30",2025,"TaiwanCO2",371.978
"4525","1990$/tC","3. UNIFORM30",2025,"USACO2",317.085
"4526","1990$/tC","3. UNIFORM30",2025,"USACO2_LUC",3.17085
"4527","1990$/tC","3. UNIFORM30",2030,"Africa_EasternCO2",582.75
"4528","1990$/tC","3. UNIFORM30",2030,"Africa_EasternCO2_LUC",11.655
"4529","1990$/tC","3. UNIFORM30",2030,"Africa_NorthernCO2",567.073
"4530","1990$/tC","3. UNIFORM30",2030,"Africa_NorthernCO2_LUC",11.3415
"4531","1990$/tC","3. UNIFORM30",2030,"Africa_SouthernCO2",541.565
"4532","1990$/tC","3. UNIFORM30",2030,"Africa_SouthernCO2_LUC",10.8313
"4533","1990$/tC","3. UNIFORM30",2030,"Africa_WesternCO2",593.885
"4534","1990$/tC","3. UNIFORM30",2030,"Africa_WesternCO2_LUC",11.8777
"4535","1990$/tC","3. UNIFORM30",2030,"ArgentinaCO2",456.963
"4536","1990$/tC","3. UNIFORM30",2030,"ArgentinaCO2_LUC",9.13926
"4537","1990$/tC","3. UNIFORM30",2030,"Australia_NZCO2",455.855
"4538","1990$/tC","3. UNIFORM30",2030,"Australia_NZCO2_LUC",9.11709
"4539","1990$/tC","3. UNIFORM30",2030,"BrazilCO2",404.046
"4540","1990$/tC","3. UNIFORM30",2030,"BrazilCO2_LUC",8.08091
"4541","1990$/tC","3. UNIFORM30",2030,"CanadaCO2",434.808
"4542","1990$/tC","3. UNIFORM30",2030,"CanadaCO2_LUC",8.69616
"4543","1990$/tC","3. UNIFORM30",2030,"Central America and CaribbeanCO2",510.839
"4544","1990$/tC","3. UNIFORM30",2030,"Central America and CaribbeanCO2_LUC",10.2168
"4545","1990$/tC","3. UNIFORM30",2030,"Central AsiaCO2",504.767
"4546","1990$/tC","3. UNIFORM30",2030,"Central AsiaCO2_LUC",10.0953
"4547","1990$/tC","3. UNIFORM30",2030,"ChinaCO2",374.701
"4548","1990$/tC","3. UNIFORM30",2030,"ChinaCO2_LUC",7.49401
"4549","1990$/tC","3. UNIFORM30",2030,"ColombiaCO2",391.1
"4550","1990$/tC","3. UNIFORM30",2030,"ColombiaCO2_LUC",7.822
"4551","1990$/tC","3. UNIFORM30",2030,"EU-12CO2",422.811
"4552","1990$/tC","3. UNIFORM30",2030,"EU-15CO2",421.088
"4553","1990$/tC","3. UNIFORM30",2030,"EUCO2_LUC",8.45622
"4554","1990$/tC","3. UNIFORM30",2030,"Europe_EasternCO2",473.828
"4555","1990$/tC","3. UNIFORM30",2030,"Europe_EasternCO2_LUC",9.47656
"4556","1990$/tC","3. UNIFORM30",2030,"Europe_Non_EUCO2",425.974
"4557","1990$/tC","3. UNIFORM30",2030,"Europe_Non_EUCO2_LUC",8.51948
"4558","1990$/tC","3. UNIFORM30",2030,"European Free Trade AssociationCO2",286.105
