Units,scenario,region,fuel,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
EJ,defaultnz,Argentina,d biomass,0.137005791,0.383517197,0.778777775,1.185224491,1.619893526,1.573777481,1.5238536198,1.4936957505000001,1.45266040989,1.391017622,1.291496986,1.1933792269999999,1.125257442,1.099479592,1.091459378,1.0899423143,1.0827333243000001
EJ,defaultnz,Australia_NZ,d biomass,0.3648667,0.53290315,0.98492868,1.91007794,2.9218998000000003,2.8015137200000004,2.776345439,2.7745043120000004,2.741034278,2.6879852463000002,2.643323683,2.651763982,2.665460996,2.7004390529999998,2.729073214,2.746481205,2.7485822400999997
EJ,defaultnz,Brazil,d biomass,3.2249087999999997,3.9876631999999996,4.4878944999999995,4.2556906,3.9322940699999998,3.3382851,2.41585661,1.9838798500000001,1.71859571,1.57427842,1.44080676,1.405897437,1.4365576009999999,1.4629782146,1.479094559,1.504198923,1.5344913359999999
EJ,defaultnz,Canada,d biomass,1.0777275,1.9633635999999999,2.6700885,3.42067183,4.30085764,4.06549091,3.88259543,3.746958741,3.6199162400000002,3.4939932490000003,3.346029509,3.22798752,3.1726029820000003,3.176736239,3.1998947060000003,3.2158237234000002,3.2088471629
EJ,defaultnz,Central America and Caribbean,d biomass,0.339122826,1.744611171,2.306863105,2.772808549,3.2878319570000003,3.8573748279999998,3.95078824,3.988488245,4.0531841214,4.0952277227,4.0767049,4.04191314,4.02682003,3.93336299,3.98417319,4.0284874,4.07521893
EJ,defaultnz,Central Asia,d biomass,0.040495347,1.483690833,2.738540415,3.841359061,4.8577485934,6.0111822403,5.9025505295,5.9214667499799996,5.897659158140001,5.863991394,5.7883934908,5.8316492939,5.8878643487,5.8807130112,5.8759985619999995,5.873195771,5.861899165
EJ,defaultnz,China,d biomass,3.1988345999999996,12.0746865,17.187214,22.7832295,33.1880773,48.92941671,66.91346007,63.54484469,60.880261038,58.038545508000006,54.770833885,52.039957013999995,49.536287779999995,46.42847531,43.96682814,42.367055259000004,40.958862585000006
EJ,defaultnz,Colombia,d biomass,0.125102767,0.21148997,0.35287183800000005,0.47576149599999995,0.596057781,0.7291228059999999,0.8581772839999999,0.8772172245000001,0.8865543579999999,0.8905288520000001,0.892156656,0.946565774,0.965232719,0.978442945,0.987271726,0.9995414293999999,1.0100273255
EJ,defaultnz,EU-12,d biomass,1.9235207,2.68756743,2.92313331,3.5415766300000002,4.34106986,3.90140673,3.5883912000000002,3.367398495,3.145578063,2.930480718,2.711156359,2.54658373,2.45378372,2.4106629699999997,2.381383789,2.356699255,2.322201577
EJ,defaultnz,EU-15,d biomass,6.108074599999999,12.4973311,14.3026921,17.4288801,21.3816842,19.7220057,18.42204331,17.6281338,16.759387009999998,16.013162689999998,15.19453105,14.6086756,14.44616572,14.5560663,14.69625396,14.75992521,14.72307588
EJ,defaultnz,Europe_Eastern,d biomass,0.217386271,0.72656743,0.970083118,1.2401098730000002,1.623375441,2.130369394,2.601711642,2.6241848066,2.625399922,2.682522767,2.741765489,2.531740144,2.4842039170000003,2.403244977,2.326101919,2.2530490633,2.1577567772
EJ,defaultnz,Europe_Non_EU,d biomass,0.32134364,0.95359407,1.30622285,1.68818816,2.1301999,2.743689836,3.399202266,4.1464427472,4.066687623,4.03916103,4.035370255,4.069949265,4.081629826,4.085298024,4.083003378,4.086803681,4.096328428
EJ,defaultnz,European Free Trade Association,d biomass,0.158243792,0.837042811,0.689094011,0.749160468,0.878999337,1.04008859,1.0175447549999999,0.9946566408999999,0.971375847,0.9560124353,0.9612830734000001,1.111375231,1.1459440170000001,1.1195525347,1.1287499012,1.1197894695100001,1.101629161
EJ,defaultnz,India,d biomass,4.54537829,12.304077699999999,17.307085483999998,23.123389495,29.69292256,36.068701172999994,42.0761728541,42.7408577867,43.106988563200005,43.16395384195,42.9530613476,42.597990313299995,41.974306786561,41.142333607126,40.581588238414,39.992294889798,39.352533163524
EJ,defaultnz,Indonesia,d biomass,1.4438936,3.0746147,4.6556794,5.7203522,6.4226145,7.22498577,7.77675152,7.5583752,7.3174208,7.048871,6.8070923,6.5977689,6.3205646,6.1820331,6.0965421,6.0512715,6.0211668
EJ,defaultnz,Japan,d biomass,0.5951719919999999,1.6438263199999998,2.475155844,3.4558328405,5.037383789300001,4.649070141599999,4.2204275626,3.8680834391000003,3.52915452914,3.25784921874,2.97123947646,2.7073641668799997,2.53339391361,2.4011741781600002,2.3226311054999997,2.256298949299,2.1842362941087
EJ,defaultnz,Mexico,d biomass,0.32843123,1.46376024,2.54486079,3.4991942799999998,4.49127588,4.46365208,4.2924931399999995,4.211451888,4.141876656,4.058510475,3.900189278,3.737966193,3.6988290509999997,3.714711543,3.6990198910000003,3.66414356,3.65459181
EJ,defaultnz,Middle East,d biomass,0.060209243,10.743962234,15.920728217,20.023393044,24.422184506999997,23.332165326,22.3905964517,21.8923861525,21.72168739803,21.33051495,20.552924063,20.105952342000002,20.3154116533,20.895924165,21.276497652899998,21.482208963199998,21.648796146
EJ,defaultnz,Pakistan,d biomass,0.55374031,3.3309088900000003,3.9063495400000003,4.5073068,5.1679403,5.91125178,6.4158791,6.8826162879999995,7.5158088621,8.141176583,8.732429994,9.101560464999999,9.411977133,9.7036328471,10.033349928,10.329596388,10.581202753
EJ,defaultnz,Russia,d biomass,0.92533145000000006,1.32238815,1.5470420999999999,1.86028339,2.4403951900000003,3.3955699900000003,4.44430507,5.776469764,7.146525895,6.8773515828,6.5926319719999995,6.384340476,6.33953247,6.3302105399999995,6.3163621,6.30631015,6.309963830999999
EJ,defaultnz,South Africa,d biomass,0.19439247999999998,0.26641673,0.375042981,0.46496549600000003,0.61138473,1.166445444,1.81205751,1.7553045329999999,1.7048328847,1.6665986188,1.623434639,1.559114884,1.498253026,1.4754222380000002,1.473620891,1.4969651204,1.5199424577
EJ,defaultnz,South America_Northern,d biomass,2.1452094699999997,2.95993388,2.91484971,3.0341235,3.15440161,3.27445602,3.3621791,3.46565132,3.6810189060000003,3.9666743700000002,3.810029467,3.627365968,3.473583409,3.217228131,3.163827522,3.120744335,3.0900488116
EJ,defaultnz,South America_Southern,d biomass,0.5239787650000001,3.58912482,4.290435362,4.872321341,5.487091425,5.5413474009999995,5.469031598,5.3788001919,5.3044188094999996,5.239339664,5.107657671,5.045372961,4.9622060119,4.7964804987,4.846091593000001,4.83967981,4.793992826999999
EJ,defaultnz,South Asia,d biomass,0.31277265,2.8402843399999997,3.406148852,3.8689920929999997,4.323669112,4.766691458,5.193760228,5.647806533,6.1029508591,6.53185219,6.7237673110000005,6.906877441,7.052221856,7.255359801,7.488901639,7.6798349752,7.786251232100001
EJ,defaultnz,South Korea,d biomass,0.29649190999999997,0.36423209,0.35514304,0.3537633,0.73122449,1.57534528,2.53090416,2.461915087,2.3397752402,2.1866692798,2.0169902305400003,1.8020892709799998,1.67247441297,1.6329288403700002,1.6228343466000001,1.62717076037,1.61773287096
EJ,defaultnz,Southeast Asia,d biomass,2.3743229,8.8697828,11.842202599999998,14.0703532,16.0565283,18.1914306,20.35477636,20.38588229,20.29613237,20.147273300000002,19.8359064,19.5297245,19.32871764,19.236325400000002,19.337889399999998,19.460895299999997,19.452489
EJ,defaultnz,Taiwan,d biomass,0.068239544,0.158563486,0.396518686,0.844607,1.364166474,1.2274639219999999,1.108649822,1.026278822,0.9347790099000001,0.85115244,0.781124988,0.7198919300000001,0.6797301299999999,0.6666554499999999,0.65893557,0.65252956,0.6435982
EJ,defaultnz,USA,d biomass,7.074900700000001,9.7210185,10.5268731,12.292057900000001,16.3438761,22.3359889,28.4430573,28.35033077,27.95814211,27.103708687999998,25.804959669000002,24.973052011,24.471112415,24.248166610000002,24.249374838,24.491620177,24.574362703
