Units,scenario,region,land-allocation,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
thous km2,allansce1,Africa_Southern,SugarCropC4,2.604130525,2.797026926,2.985126024,3.178236577,3.410736117,3.669306402,3.896605234,4.142500175,4.338188474,4.504484079,4.630106564,4.727010935,4.803864218,4.867283045,4.921979728,4.975159934,5.001595571
thous km2,allansce1,Africa_Southern,UnsuitableGrassland,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704,24.7011704
thous km2,allansce1,Africa_Southern,UnsuitableShrubland,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874,96.6262177874
thous km2,allansce1,Africa_Southern,UnsuitableUnmanagedForest,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478,2.317263478
thous km2,allansce1,Africa_Southern,UnsuitableUnmanagedPasture,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766,89.3648766
thous km2,allansce1,Africa_Southern,urban,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989,9.1793989
thous km2,allansce1,Africa_Southern,Vegetables,9.417149482703,10.433413989279,11.657156549624,12.837259929670001,14.131745073282,15.527567610837,17.000208888308,18.875522345714998,20.791982835319,22.711342068519,24.615603483664,26.448738269953,28.205764822498,29.867799729172,31.390567291282,32.775722232567,33.956834716333
thous km2,allansce1,Africa_Western,biomassGrass,0,135.64210655024002,204.5193150936,267.73245990384,306.45266850554003,343.51051992993,371.70707295195,379.57263657159996,374.8880988253,364.72134178614,347.65370320343,328.56862616524,307.28376210159,285.66264137755,264.89704440255,247.93201381591,233.4988188702
thous km2,allansce1,Africa_Western,biomassTree,0,4.19501331173,6.97935918724,9.73912291473,11.48275952579,13.265049436490001,14.80739073889,15.73083779291,16.08654180587,16.12618965326,15.737316432630001,15.14712343842,14.359072602829999,13.48492297008,12.58433832324,11.8255798053,11.14977209987
thous km2,allansce1,Africa_Western,CornC4,124.9382757704,132.51858289297,142.23455616003,152.50146426918,164.07019645906001,176.99577971204,190.67228122863,206.9544693196,223.83484881409,241.51765074917,259.59961244044,277.8011184102,295.50098603635,312.01543708355,326.02253961803,337.08260728752,345.02922483716003
thous km2,allansce1,Africa_Western,crops,139.80380713882099,146.548590083985,153.958239526736,160.3524133191699,167.4419817916521,174.7498277283043,181.4825840823958,189.96917656264011,197.2282296480379,203.4451017034301,208.65296485535922,213.008398814556,216.7212751755419,219.8368415431772,222.3857837670269,224.3812802203347,225.9221458428822
thous km2,allansce1,Africa_Western,forest (managed),481.7769,536.840102,601.807833,668.468988,736.903799,806.243207,875.59429,941.9827409999999,1006.0560710000001,1068.1569729999999,1127.808819,1184.354652,1237.506561,1286.887264,1332.589029,1374.6374970000002,1413.288923
thous km2,allansce1,Africa_Western,forest (unmanaged),1729.3519443,1667.5351323,1600.5221963,1533.9960353000001,1467.4769803000002,1398.9816793,1331.2679223,1261.2842543,1195.8741043,1134.4290163,1078.3615773,1027.8346563,983.1492622999999,944.3171173,911.0329962999999,882.4153653,858.2826353
thous km2,allansce1,Africa_Western,Fruits,1.7641834964,1.8761991725,2.0743705617,2.3122062332,2.5608941921,2.8115453809,3.0607162743,3.3666839628,3.6719014067,3.97159471768,4.26528181321,4.54499122428,4.80933849902,5.05483721248,5.2762869516799995,5.47567021535,5.65323725012
thous km2,allansce1,Africa_Western,FruitsTree,55.80013500779913,57.453314525813106,62.1714640791201,68.2495805631991,74.69673783950562,81.19450162197195,87.75120819447632,96.51964164382511,105.35678337091336,114.11151456202008,122.77905986444708,131.06636392041108,138.90638731767208,146.15394466683546,152.69332045428436,158.50473835143796,163.63464377457527
thous km2,allansce1,Africa_Western,grass,2179.6335542003235,2108.079314600303,2033.8869493002778,1959.934252700253,1887.0013726002292,1811.2749517002062,1736.8039417001853,1657.3512381001653,1584.1142820001483,1515.9626877001335,1454.5534331001213,1399.6447295001115,1351.471570200103,1309.9184571000965,1274.6250034000911,1244.4248572000868,1219.2790983000832
thous km2,allansce1,Africa_Western,Legumes,129.315367269,136.505793907,148.831128437,158.0879363461,167.23585740759998,175.8994253116,184.0695401333,198.0338327291,211.324450093,223.78673682980002,235.4992020714,246.1719071998,255.8533450062,264.4791110539,272.0637722974,278.699315722,284.512272761
thous km2,allansce1,Africa_Western,MiscCropTree,90.6755847237,90.47175114887,91.31548207336,94.10141327629,96.71303584512,98.93949691801001,100.84476558208999,103.72907462159,106.31651592818,108.58659328117,110.62490764805,112.31951526672,113.74956691955,114.88819348312,115.73142326944,116.32138788525,116.69410447869001
thous km2,allansce1,Africa_Western,NutsSeeds,75.510650088,79.49817225700001,85.121479086,91.264965749,97.57581513,103.728520487,109.699131383,115.567621861,121.573515015,127.52693352,133.34251053900002,138.744119303,143.641553063,147.919804412,151.523984885,154.506185655,156.934187353
thous km2,allansce1,Africa_Western,NutsSeedsTree,33.601846957,32.280430724,32.063595614,32.08075633,32.223196378,32.264390841,32.292866337,33.624772068,35.073338002,36.5496630593,38.0517751931,39.4794542222,40.8111762002,42.0040075685,43.035868697599994,43.8889326282,44.5906071827
thous km2,allansce1,Africa_Western,OilCropTree,7.7694478242,7.8361929443000005,8.2190333724,8.8095319453,9.6229464888,10.5768239063,11.5381770503,12.6651767857,13.7465700966,14.7877879707,15.7739582969,16.7207771301,17.6405681175,18.5301927954,19.3531447867,20.0939262624,20.7495940398
thous km2,allansce1,Africa_Western,OilPalmTree,50.002974555,51.2583381353,53.860452900013314,54.781147000013476,56.31265798001358,58.079848130013545,59.58509466001336,64.46421990001328,68.64626296001306,72.33509528001277,75.40660078001244,77.98472396001212,80.1643662600118,81.94503411001152,83.41066529001127,84.56944888001105,85.45016070001087
thous km2,allansce1,Africa_Western,otherarable,191.47127876,169.16823065,151.22558579,135.34917905,121.70677057,108.7272955,97.18255206,85.50888065000001,75.84420805,67.62128786000001,60.83608471,55.20370829,50.59794705,46.868637521,43.885354232,41.443264299,39.510525486999995
thous km2,allansce1,Africa_Western,OtherGrainC4,281.4131328351,293.9444397838,306.0529286322,309.6221239787,312.6965662908,314.7458740315,315.99081299470004,325.7487363534,333.327482576,338.9865322126,343.0403524533,345.5326774394,346.7946843409,347.0195628968,346.5851163291,345.66533777620003,344.5247072863
thous km2,allansce1,Africa_Western,pasture (grazed),574.7905405,650.137974,761.2767142,875.6520941,993.7549925000001,1110.9527631,1222.482423,1325.0939746,1415.8696256,1493.8397744,1558.9139315,1611.440116,1653.2396572999999,1685.6350124,1710.4999914,1728.354755,1740.6967735
thous km2,allansce1,Africa_Western,pasture (other),1797.1352840700001,1637.55533087,1483.91687438,1340.2486776599999,1210.4205986,1087.17904902,977.69763624,872.8957756899999,787.403148444,716.964302017,660.710571353,615.818128033,580.411010752,552.707270547,531.165816155,514.114199548,500.932319572
thous km2,allansce1,Africa_Western,rock and desert,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155
thous km2,allansce1,Africa_Western,RootTuber,169.24298563600001,179.680646655,191.68388118000001,201.21183684,210.271123816,218.692954631,226.214637285,240.425504685,253.104765067,264.121722957,273.451260874,280.78376625,286.326191088,290.203038153,292.758898126,294.45503012,295.3715167323
thous km2,allansce1,Africa_Western,shrubs,205.36655065,196.98107329,188.37925682,179.590684,171.19019245,162.6642377,154.54565642,146.10249782,138.63750956,131.96586234,126.20959471,121.26191014,117.08662959,113.61536226,110.77292652,108.41287813000001,106.51937678
thous km2,allansce1,Africa_Western,Soybean,9.084698822,9.343230552,9.796142589,10.22058814,10.678662213,11.106609155,11.452055026,11.665037440999999,11.7936315717,11.8480553368,11.829758500699999,11.762455063800001,11.674737048299999,11.5745510343,11.4712035474,11.3593806094,11.2480407802
thous km2,allansce1,Africa_Western,SugarCropC4,2.709501350646,2.932492530051,3.23908189939,3.524164736019,3.868040370043,4.249412027309,4.604288001486,5.022669246341,5.379438419285,5.691685910637,5.9326841142069995,6.109556993014,6.23961989248,6.335680339642,6.4072069544479,6.4650242410693,6.5000001664191
thous km2,allansce1,Africa_Western,UnsuitableGrassland,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222
thous km2,allansce1,Africa_Western,UnsuitableShrubland,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743
thous km2,allansce1,Africa_Western,UnsuitableUnmanagedForest,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714
thous km2,allansce1,Africa_Western,UnsuitableUnmanagedPasture,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001
thous km2,allansce1,Africa_Western,urban,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843
thous km2,allansce1,Africa_Western,Vegetables,42.488564913151,45.366078911203,50.513930399393,55.815998241857,61.289930076902,66.815222128058,72.299997088893,80.3691504973576,88.4979191144461,96.5937368383751,104.6150662255359,112.3450173944821,119.7090004430851,126.59099800932913,132.88190294858842,138.61993789527486,143.67446369177074
thous km2,allansce1,Argentina,biomassGrass,0,2.55455310558,4.9369142484,7.568442469990001,10.08568722741,12.3455133466,14.42838434631,15.679639548739999,16.449839989049998,17.06102085434,17.32538800682,17.39436261759,17.27651395539,17.02335909788,16.71392679397,16.42053909928,16.08957091908
thous km2,allansce1,Argentina,biomassTree,0,2.5072908966000003,4.7323000881,7.1552322709,9.103905407400001,10.9465121862,12.617569660500001,13.6425682645,14.2838154448,14.8051042513,15.049135248799999,15.1384097441,15.0921821617,14.9375477385,14.7321286055,14.5379402936,14.303718849700001
thous km2,allansce1,Argentina,CornC4,49.56894288175,51.09632028585,52.27128876218,53.67735095157,55.87045726965,59.459172200939996,62.54099988308,65.01089484816,66.44000896157,67.46153971110999,67.80077541207,68.07548380337,68.4214917417,68.76185668937,68.99098380561,69.11026650253,69.1551620923
thous km2,allansce1,Argentina,crops,127.855964526626,135.212324554734,140.407878605337,145.79385342308237,150.4934738751054,154.70969022077938,158.13588655667846,162.2672120711482,165.861110829791,168.9338893397978,171.46228469871664,173.411078539155,174.77102949127888,175.60311123292877,175.9863045110767,175.94402064870863,175.53058553308358
thous km2,allansce1,Argentina,FodderHerbC4,13.085370921640001,15.38268380735,17.20634552514,19.36479397637,21.51737155251,23.80546382863,26.03176023044,27.65802407506,29.13776907708,30.50796035854,31.7107841914,32.68581748707,33.44425745386,33.99059869972,34.29073734481,34.32478753138,34.13871212942
thous km2,allansce1,Argentina,forest (managed),40.0568409,42.5137828,44.810776800000006,46.9697126,48.9699936,50.7760204,52.4116975,53.8563177,55.1125781,56.1776015,57.0402959,57.6748236,58.0944648,58.351576200000004,58.4810747,58.4938006,58.4040921
thous km2,allansce1,Argentina,forest (unmanaged),92.79022488764262,89.70156818718307,87.13899848682819,84.72661513653318,82.49065991626735,80.28847786602805,78.41430406583001,76.71111627563207,75.42057016546879,74.34037812532996,73.58645591621926,73.01841211213058,72.59178143006002,72.3092505680058,72.17369730296879,72.17453130294905,72.32693595694651
thous km2,allansce1,Argentina,Fruits,2.2279121624,2.1894740518,2.1451476109,2.1334307403999997,2.1470904298,2.1696902252,2.1748571661000002,2.184629019,2.1842331797,2.1759858978,2.1591465246,2.139092652,2.1163053132,2.0919741022,2.0631609751,2.0275638289,1.9881443394
thous km2,allansce1,Argentina,FruitsTree,2.2213608874,2.246246619,2.2614883975,2.2841863967,2.2939384646,2.2902560245,2.2788666644,2.2878598731,2.290287975,2.2867563448,2.2792136937,2.2650659111,2.2459842513,2.2243947568999998,2.2005334688,2.1761229582,2.1505082445
thous km2,allansce1,Argentina,grass,341.00078921,332.8781791,326.23741459,320.05877624,314.01709717,307.82193351,302.56503388,297.41518995,293.47701717,290.14965888,287.79912883,285.96112708,284.48839714,283.4336559,282.85548407,282.75205573,283.15830174999996
thous km2,allansce1,Argentina,Legumes,4.4433308773,4.735656031,4.981886075,5.1837555335,5.3417008551,5.4649671822,5.5632497513,5.7892046098,5.9926141799999995,6.1682105267,6.3183287121,6.4349252753,6.5157462653,6.5654500555,6.5913301994,6.6010111243,6.5975063834
thous km2,allansce1,Argentina,MiscCropTree,1.7216882,1.7095019,1.6803828680000001,1.705510000597623,1.7253690005889388,1.735662000577661,1.7388960005674,1.7512950005586572,1.7561070005515484,1.7568690005451228,1.7541770005403745,1.7460570005357376,1.7342210005311127,1.7199260005269077,1.7031850005233211,1.6856230005206079,1.6671870005188263
thous km2,allansce1,Argentina,NutsSeeds,3.8049213332,4.1376009372,4.4638333395,4.5728647006,4.6324279198000005,4.6485231575,4.6293875926,4.7039906011,4.7522702348,4.7697058877,4.7710799721,4.7501161264,4.7118525506,4.662524811,4.6097431867,4.5598661932,4.514118338099999
thous km2,allansce1,Argentina,NutsSeedsTree,0.104127176853,0.106028620049,0.10741993557,0.112142907895,0.115893024728,0.118749777234,0.120843078125,0.122699296688,0.123901232882,0.12429228158,0.124249086693,0.123634858167,0.122586087626,0.121262291545,0.119854872076,0.118526659871,0.11731167688899999
thous km2,allansce1,Argentina,OilCropTree,1.11920159221,1.11597741363,1.09882823597,1.06943355203,1.05329252385,1.04762848293,1.03786229376,1.06560526145,1.08514307253,1.10094216067,1.11007273999,1.11696734254,1.12403875881,1.1308492562699999,1.13753105017,1.14406194851,1.14983187785
thous km2,allansce1,Argentina,otherarable,85.828670584,80.791821804,76.947033773,73.450523633,70.0296120644,66.5414090178,63.6846806864,60.9545233789,58.9516158386,57.3016833454,56.1794346064,55.3109316542,54.6138085031,54.119606898,53.8598185248,53.834657958899996,54.0568004166
thous km2,allansce1,Argentina,OtherGrainC4,6.28739562825,6.51086171239,6.68544572297,6.93097997073,7.13713277213,7.30190700933,7.4339872558,7.548454173850001,7.64040876043,7.71243213397,7.77137093304,7.80307981983,7.812126799980001,7.7984761454900005,7.77141102931,7.74208368836,7.70364325795
thous km2,allansce1,Argentina,pasture (grazed),359.74141,379.586209,396.436356,411.192166,423.706681,434.154872,443.023939,451.52851499999997,459.006697,465.55913699999996,471.194814,475.69643,479.09497500000003,481.667088,483.53291,484.773791,485.35446
thous km2,allansce1,Argentina,pasture (other),391.2759275767,367.7570445875,349.0299777253,332.3036382016,316.9074841848,302.20956514554,290.02552511736,278.48820420407,269.60763148085,262.18653874218,256.77817158896,252.58838082217,249.33462868111,247.00649069819,245.64833593199,245.22360431999002,245.79040188084
thous km2,allansce1,Argentina,rock and desert,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373
thous km2,allansce1,Argentina,RootTuber,1.0611008383,1.0266743476,0.9908275941,0.9549432022,0.8868151077,0.8038517780000001,0.71942922077,0.71340891809,0.70504366721,0.69505258329,0.68399275232,0.6719030338,0.65913484149,0.64639190541,0.6335259302,0.62084062072,0.60784053555
thous km2,allansce1,Argentina,shrubs,160.8209797343,156.8396998947,153.5433053699,150.476192572,147.5005322368,144.4858654606,141.9111693673,139.3740280735,137.3982506463,135.7166027678,134.5000430437,133.5432942639,132.7801616209,132.22881981048,131.91458623412,131.83519879194,132.00787378369
thous km2,allansce1,Argentina,Soybean,176.8653022974,181.1406324811,183.5108108075,183.77064769630002,185.2783169685,188.0548017338,189.60275976530002,192.225903856,193.22065374620001,193.8511755801,193.409241176,193.24786869599998,193.7576094135,194.42477465919998,194.8314741057,194.7696416341,194.09361938499998
thous km2,allansce1,Argentina,SugarCropC4,3.42275631,3.5767858599999998,3.70840094,3.8393778100000002,3.95958216,4.06547435,4.14430794,4.23275876,4.29678047,4.34142936,4.36752754,4.3774495,4.37435178,4.3635027,4.34716638,4.32840121,4.30394971
thous km2,allansce1,Argentina,tundra,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715
thous km2,allansce1,Argentina,UnsuitableGrassland,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529
thous km2,allansce1,Argentina,UnsuitableShrubland,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239
thous km2,allansce1,Argentina,UnsuitableUnmanagedForest,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166
thous km2,allansce1,Argentina,UnsuitableUnmanagedPasture,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329
thous km2,allansce1,Argentina,urban,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199
thous km2,allansce1,Argentina,Vegetables,1.72337944436,1.7111698529200001,1.69428539775,1.73317861502,1.7625753369900001,1.78088620088,1.7912611201800002,1.81513755259,1.83230487726,1.84388176613,1.8513357211900001,1.85298774454,1.85019432731,1.8451039227800001,1.83758244316,1.82848256271,1.81636508545
thous km2,allansce1,Australia_NZ,biomassGrass,0,7.078509638,12.091735267999999,17.859352983,21.955803207,26.68243676,30.960540639999998,33.65594856,35.18911698,36.53352581,36.84889513,36.63153129,36.03917592,35.14058831,34.272070819999996,33.57728272,32.79578298
thous km2,allansce1,Australia_NZ,biomassTree,0,2.69422444313,4.43486748783,6.36083515399,7.4309146839,8.6159833929,9.634356681,10.2627907248,10.576071915,10.8487629155,10.8634513615,10.756132234799999,10.568412389,10.3146710511,10.0800732977,9.9004750177,9.7068498342
thous km2,allansce1,Australia_NZ,CornC4,1.03502171597,1.09873969147,1.08559806169,1.15886777677,1.35534242423,1.59271065125,1.73696847158,1.8037479221100001,1.83099097424,1.84374737325,1.80886859574,1.76912133508,1.7425248197,1.73219394837,1.72976010976,1.7279078026199999,1.7208876254
thous km2,allansce1,Australia_NZ,crops,245.000155780312,263.306495956064,277.69541755382,287.231183393027,296.429377352107,307.369365859735,316.300511107655,328.180830397122,338.512233270118,347.099689016831,353.593162785139,358.764827335669,362.881020650637,365.718062430941,367.357010701103,368.067396119101,367.621800639124
thous km2,allansce1,Australia_NZ,FodderHerbC4,0.054080199999999995,0.0616683,0.0669649,0.0730317,0.0789581,0.0852976,0.0908905,0.0967212,0.1015847,0.1058909,0.1092847,0.1119022,0.1139045,0.1152682,0.1158065,0.1154359,0.1143111
thous km2,allansce1,Australia_NZ,forest (managed),106.103375,115.439347,123.971204,132.18432099999998,140.261648,148.154301,155.46257599999998,162.083243,167.900692,172.854991,176.909897,180.08442200000002,182.430427,183.999695,184.868955,185.08283500000002,184.736043
thous km2,allansce1,Australia_NZ,forest (unmanaged),96.9019124,94.3647896,92.3255734,90.4509288,88.8078029,87.2045285,85.7874979,84.4504195,83.3013338,82.2991364,81.4861007,80.8270997,80.3092491,79.9313341,79.675162,79.5241454,79.4860354
thous km2,allansce1,Australia_NZ,Fruits,1.8885703523,1.9586585566999999,2.0182464981,2.0831431114,2.1402144464,2.1942715462,2.2402727891,2.2925341892,2.3408299566,2.379178458,2.4099225407000002,2.431823015,2.4460087945,2.4520656277,2.448728328,2.4368343429,2.4169621696
thous km2,allansce1,Australia_NZ,FruitsTree,1.509649116,1.544530982,1.575328342,1.622204325,1.661491901,1.70164363,1.736042884,1.767910216,1.798318102,1.821129197,1.8381238389999999,1.848073228,1.851922279,1.849692988,1.8402864780000001,1.825291168,1.804941829
thous km2,allansce1,Australia_NZ,grass,1080.1285,1068.3152,1058.4736,1049.2643,1040.7421,1031.9067,1023.757,1014.71955,1006.32069,998.43168,991.496,985.39644,980.18648,975.99704,972.7937000000001,970.45282,969.11845
thous km2,allansce1,Australia_NZ,Legumes,22.729395774,25.162125571,27.558329431,29.836561206,31.843748429999998,34.00571849,35.94631692,38.06892865,40.1001517,41.83126635,43.25095246,44.38673919,45.23381232,45.81023491,46.1293183,46.24349082,46.18136357
thous km2,allansce1,Australia_NZ,NutsSeeds,0.064524960766,0.073080616222,0.081647898674,0.087912619122,0.093701331034,0.099003620352,0.103340484502,0.106592158576,0.108569583858,0.109488628202,0.109546476486,0.108888018388,0.10775921254200001,0.106289432988,0.104594759054,0.102812413562,0.101005076534
thous km2,allansce1,Australia_NZ,NutsSeedsTree,0.62904233,0.667259656,0.700435111,0.7356214910000001,0.766132066,0.7912998,0.808910667,0.833206545,0.8478702340000001,0.854578689,0.854890658,0.849799405,0.841149705,0.829969938,0.8170976130000001,0.803522143,0.78979574
thous km2,allansce1,Australia_NZ,OilCropTree,0.405883353,0.382663706,0.347941586,0.376147011,0.419667142,0.476861135,0.528995146,0.551576273,0.558836105,0.561727234,0.55543634,0.547771554,0.542618266,0.5388486769999999,0.534721536,0.53002166,0.524277191
thous km2,allansce1,Australia_NZ,otherarable,238.080849,228.960097,221.812752,215.75588199999999,210.36011299999998,204.539143,199.480233,193.93596,189.106699,184.833114,181.398749,178.55524400000002,176.246807,174.524449,173.316833,172.518819,172.238566
thous km2,allansce1,Australia_NZ,OtherGrainC4,6.1012497660000005,6.2982681796,6.4342503424999995,6.3434277478,6.2456205527,6.1466359285,6.0369223611,6.2211888382,6.376849296,6.5107444676,6.619691325,6.7043520132,6.76637659,6.8030744139,6.815510608299999,6.8071183848,6.7771838885
thous km2,allansce1,Australia_NZ,pasture (grazed),557.3808799999999,613.09541,658.65253,701.07669,740.2159800000001,778.55116,814.15023,855.2099400000001,894.72601,933.00017,968.6045399999999,1001.18666,1030.04001,1054.44663,1074.2227,1089.80106,1100.65592
thous km2,allansce1,Australia_NZ,pasture (other),2373.4192900000003,2307.4866,2254.10611,2205.96259,2162.28563,2117.68153,2077.44066,2033.03021,1992.43099,1954.89971,1922.33951,1894.0081,1870.01308,1850.85475,1836.25733,1825.5487600000001,1819.3554100000001
thous km2,allansce1,Australia_NZ,rock and desert,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999,13.412011999999999
thous km2,allansce1,Australia_NZ,RootTuber,0.416271298,0.4272736268,0.4349565779,0.4481671716,0.45988002499999997,0.4705272854,0.4795886722,0.4883703065,0.4954015646,0.5000869195,0.5030660022,0.5042623053,0.5038550153,0.5019070216,0.4980182142,0.4924339495,0.4849627808
thous km2,allansce1,Australia_NZ,shrubs,1324.333531,1317.466024,1311.729419,1306.392561,1301.426874,1296.318465,1291.569931,1286.120238,1280.940431,1275.983052,1271.502956,1267.477356,1263.970954,1261.085672,1258.8196619999999,1257.100244,1256.023154
thous km2,allansce1,Australia_NZ,Soybean,0.2800908,0.3103936,0.3362181,0.346756,0.3595302,0.3742081,0.3856264,0.3970882,0.4042833,0.410002,0.4128945,0.41566159999999996,0.4190283,0.4219472,0.42356289999999996,0.4235269,0.4217094
thous km2,allansce1,Australia_NZ,SugarCropC4,4.186900447,4.3980358633007315,4.5991859130007375,4.825635313100747,5.084954264600759,5.410119730300774,5.685498967000785,6.0032065604007965,6.269536360600805,6.489072790700811,6.651049309100814,6.773492984600815,6.8638990996008165,6.929111258200817,6.9741281187008175,7.0073136399008185,7.017557102600818
thous km2,allansce1,Australia_NZ,tundra,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911,0.622911
thous km2,allansce1,Australia_NZ,UnsuitableGrassland,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343,351.5343
thous km2,allansce1,Australia_NZ,UnsuitableShrubland,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001,976.2391670000001
thous km2,allansce1,Australia_NZ,UnsuitableUnmanagedForest,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196,11.72932196
thous km2,allansce1,Australia_NZ,UnsuitableUnmanagedPasture,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004,499.83083200000004
thous km2,allansce1,Australia_NZ,urban,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377,13.9596377
thous km2,allansce1,Australia_NZ,Vegetables,1.180776015,1.241232374,1.297814943,1.353860598,1.406614772,1.458333851,1.505787901,1.550800894,1.59381835,1.630895894,1.663351028,1.690126039,1.711614258,1.727500242,1.736905237,1.740636548,1.737474878
thous km2,allansce1,Brazil,biomassGrass,0,9.878292441,15.816746319,21.142667464,23.206809371,26.015314559,28.886053533,30.664549369,31.698782672,32.555503752,33.000184927,33.213907205,33.178005746000004,32.918915663,32.557102063,32.200908304,31.759708329
thous km2,allansce1,Brazil,biomassTree,0,9.07196866172,14.92745236556,20.372319824479998,22.2983953896,24.8334505089,27.47392504052,29.16702280722,30.18650731224,31.03558875816,31.4721678404,31.67462038188,31.65467002214,31.43389526884,31.10948243022,30.79199839922,30.38777885448
thous km2,allansce1,Brazil,CornC4,135.455321102,137.4519913,138.713992248,141.588203425,145.10501066,150.926673643,155.72543478,159.981932647,162.136502452,163.356229539,163.409860362,163.47622053199999,163.643376405,163.72894505,163.672177631,163.316796949,162.90637567299999
