"GCAM_region_ID","GLU","unsuit_frac"
29,108,0.00652445870458727
29,109,0.055317678216616
29,110,0.295291656233908
29,112,0.0995337969801049
29,116,0.0748044765345902
29,119,0.0917211361048354
29,125,0.0183352755198039
29,126,0.0386550989659812
29,127,0.0111218919671263
29,137,0.0652364766040964
29,138,0.0293161394190149
29,139,0.0513940516359158
29,146,0.0248483905332628
29,148,0.0382612692772464
29,158,0.426882892847061
29,159,0.0391588317976085
29,165,0.00624081810136557
29,167,0.0496291925437589
29,173,0.130681933973678
29,175,0.0685433254392463
29,176,0.153292650559121
29,178,0.0728975218144923
29,181,0.117204638581156
29,185,0.070876280406472
30,78,0.249934823252261
30,103,0.306952107082343
31,169,0.615468000716527
31,200,0.79545473054163
31,203,0.0481363369885591
31,205,0.191495812884445
31,206,0.0441387500119502
31,207,0.999120041311918
31,209,0.0240641361122195
31,210,0.0196776490046262
31,212,0.552954587930449
31,213,0.610130752275739
31,214,0.987377766323546
31,215,0.954007978430191
32,143,0.0844459755905175
32,156,0.109051428372287
32,157,0.102211122299268
32,166,0.165073751858664
32,168,0.0211414474087606
