"region","scenario","GCAM_basin_ID","gcam_glu_abbr","year","LT_GCAM","lt_gcam_area_ha","value_usd_per_ha","AvailableUnmanaged_area_ha","AvailableUnmanaged_value_usd_per_ha","SuitableProtectedUnmanaged_area_ha","SuitableProtectedUnmanaged_value_usd_per_ha","UnsuitableUnmanaged_area_ha","UnsuitableUnmanaged_value_usd_per_ha","AllManaged_area_ha","AllManaged_value_usd_per_ha","SuitProtUnman2AvailUnman_ratio","percent_conv_avail","SuitProtUnman2AvailUnman_value_ratio","prot_cost_norm","SuitProtUnman2Man_ratio","SuitProtUnman2Man_value_ratio","GCAM_region_ID","unit_id","y_exp","a","b","c","fit","residuals","random_pval","plot_y"
"Africa_Eastern","Reference",87,"NileR",2065,"AllUnmanaged",181954622.4,246.913904055837,151646350,252.870216080704,18614094.4,206.024,11694178,234.760468052906,33009836.7043751,2112.72374474455,0.122746735414337,83.342950016751,0.814742056985657,-0.185257943014343,0.563895379631881,0.0975158254894847,2,2087,-0.183359163607031,-0.19,1.92,-10.53,"nls",-0.00189877940731156,0.0151170253468051,-0.185257943014343
"Africa_Eastern","Reference",87,"NileR",2070,"AllUnmanaged",182198942.4,289.833863073444,151890670,296.773853872394,18614094.4,241.63,11694178,276.421326121083,32710216.4579732,2508.67690700212,0.122549294173237,83.3652863179298,0.81418897536673,-0.18581102463327,0.569060569315271,0.0963177040955622,2,2087,-0.183626859687971,-0.19,1.92,-10.53,"nls",-0.00218416494529924,0.0151170253468051,-0.18581102463327
"Africa_Eastern","Reference",87,"NileR",2075,"AllUnmanaged",182075392.4,323.046944235485,151767120,330.744606360719,18614094.4,269.337,11694178,308.638916645873,32753008.0043476,2868.75859097109,0.12264905863668,83.3539985824026,0.814335275074006,-0.185664724925994,0.568317096174164,0.0938862547889844,2,2087,-0.183589218801421,-0.19,1.92,-10.53,"nls",-0.00207550612457355,0.0151170253468051,-0.185664724925994
"Africa_Eastern","Reference",87,"NileR",2080,"AllUnmanaged",182088172.4,362.815021720422,151779900,371.421611286475,18614094.4,302.43,11694178,347.226511863083,32691007.8814564,3271.90254440666,0.122638731478938,83.3551668949586,0.814249873486058,-0.185750126513941,0.569394937821987,0.0924324596761008,2,2087,-0.183643692431903,-0.19,1.92,-10.53,"nls",-0.00210643408203803,0.0151170253468051,-0.185750126513941
"Africa_Eastern","Reference",87,"NileR",2085,"AllUnmanaged",181173582.4,355.868373915953,150865310,364.302217347248,18614094.4,297.225,11694178,340.409304817833,33467111.2605568,3395.9354272609,0.123382203635813,83.2711414111774,0.815874803519762,-0.184125196480238,0.556190651026937,0.0875237490130183,2,2087,-0.182931796199592,-0.19,1.92,-10.53,"nls",-0.0011934002806453,0.0151170253468051,-0.184125196480238
"Africa_Eastern","Reference",87,"NileR",2090,"AllUnmanaged",180057342.4,342.576475702278,149749070,350.689091418598,18614094.4,286.831,11694178,327.423199286346,34427210.4298586,3461.21662707331,0.124301903177095,83.1674332209848,0.817906821223664,-0.182093178776336,0.540679717223214,0.0828699936769155,2,2087,-0.181958779617942,-0.19,1.92,-10.53,"nls",-0.000134399158394582,0.0151170253468051,-0.182093178776336
"Africa_Eastern","Reference",87,"NileR",2095,"AllUnmanaged",179206052.4,335.157101554782,148897780,343.085944242419,18614094.4,281.156,11694178,320.157717065022,35154976.5878292,3535.09311812423,0.125012571711949,83.0874727755568,0.81949145605726,-0.18050854394274,0.529486752849788,0.0795328413157008,2,2087,-0.181151087674248,-0.19,1.92,-10.53,"nls",0.000642543731507628,0.0151170253468051,-0.18050854394274
"Africa_Eastern","Reference",87,"NileR",2100,"AllUnmanaged",178522212.4,329.53313243692,148213940,337.321673676444,18614094.4,276.868,11694178,314.649090378306,35737143.748133,3601.28276351948,0.125589363591576,83.0226883296232,0.820783310430179,-0.179216689569821,0.520861278987145,0.0768803835135182,2,2087,-0.180460387155284,-0.19,1.92,-10.53,"nls",0.00124369758546325,0.0151170253468051,-0.179216689569821
"Africa_Eastern","Reference",100,"AfrCstNE",2015,"AllUnmanaged",47605557,2.63252981002491,15632060,7.59432,870107,7.59432,31103390,1e-05,11030518.04,108.267583000578,0.0556616978184577,32.836628715425,1,0,0.0788817893089634,0.0701439876048538,2,2100,-0.00442543007315155,-0.19,1.87,-29.2,"nls",0.00442543007315155,0.0151170253468051,0
"Africa_Eastern","Reference",100,"AfrCstNE",2020,"AllUnmanaged",46412567,2.51163226349902,14439070,7.59432,870107,7.94853,31103390,1e-05,12220129.76655,117.181894424148,0.06026059850115,31.1102594260731,1.04664143728471,0.0466414372847075,0.0712027627056574,0.0678307006305065,2,2100,0.0425713527499575,-0.19,1.87,-29.2,"nls",0.00407008453475007,0.0151170253468051,0.0466414372847075
"Africa_Eastern","Reference",100,"AfrCstNE",2025,"AllUnmanaged",45427407,4.7712503292891,13453910,9.97123725476088,870107,10.8056,31103390,2.3531638768025,13199018.0295273,163.759143610388,0.0646731693611746,29.6162842840667,1.08367695241037,0.083676952410368,0.0659221010270232,0.0659847124366285,2,2100,0.0815776809938729,-0.19,1.87,-29.2,"nls",0.0020992714164951,0.0151170253468051,0.083676952410368
"Africa_Eastern","Reference",100,"AfrCstNE",2030,"AllUnmanaged",44855287,7.15763114310694,12881790,12.4339392783922,870107,13.7651,31103390,4.7875519241311,13765742.7115345,211.21153396323,0.0675455041574191,28.7185544036314,1.10705864744901,0.10705864744901,0.0632081405437663,0.0651721037279924,2,2100,0.104089956673634,-0.19,1.87,-29.2,"nls",0.0029686907753759,0.0151170253468051,0.10705864744901
"Africa_Eastern","Reference",100,"AfrCstNE",2035,"AllUnmanaged",46442107,15.1555198481413,14468610,20.3167497719546,870107,20.908,31103390,12.593705970764,12173188.8551787,309.693921101964,0.0601375667738642,31.1540774840384,1.02910161490799,0.0291016149079894,0.071477326964318,0.067511819171666,2,2100,0.0407030729743988,-0.19,1.87,-29.2,"nls",-0.0116014580664094,0.0151170253468051,0.0291016149079894
"Africa_Eastern","Reference",100,"AfrCstNE",2040,"AllUnmanaged",48965607,30.2827669939127,16992110,35.3028953145901,870107,33.0265,31103390,27.4634629266135,9644634.573786,452.042405543633,0.0512065305603601,34.7021328664424,0.935518169421948,-0.0644818305780523,0.0902166892216881,0.073060623505624,2,2100,-0.057112362632576,-0.19,1.87,-29.2,"nls",-0.00736946794547633,0.0151170253468051,-0.0644818305780523
"Africa_Eastern","Reference",100,"AfrCstNE",2045,"AllUnmanaged",51001907,51.3042558228284,19028410,56.2865001265476,870107,49.3723,31103390,48.3102677383719,7604868.65043474,616.0487537878,0.0457267317658175,37.3092127712009,0.877160596039857,-0.122839403960143,0.114414467888312,0.0801434946445918,2,2100,-0.125157903424275,-0.19,1.87,-29.2,"nls",0.00231849946413182,0.0151170253468051,-0.122839403960143
"Africa_Eastern","Reference",100,"AfrCstNE",2050,"AllUnmanaged",52383487,78.9613938704042,20409990,84.0148864291457,870107,70.8876,31103390,75.8711626118246,6221770.77977978,813.16396897278,0.0426314270609638,38.962641032278,0.843750471052334,-0.156249528947666,0.139848771482835,0.0871750381285929,2,2100,-0.159888880991202,-0.19,1.87,-29.2,"nls",0.00363935204353547,0.0151170253468051,-0.156249528947666
"Africa_Eastern","Reference",100,"AfrCstNE",2055,"AllUnmanaged",53014537,104.328024902653,21041040,109.501738693049,870107,90.8798,31103390,101.204284236863,5588036.78048775,995.162136888472,0.0413528513799698,39.6891894010128,0.829939333244291,-0.170060666755709,0.155708889218165,0.0913216014067313,2,2100,-0.17157683370569,-0.19,1.87,-29.2,"nls",0.00151616694998061,0.0151170253468051,-0.170060666755709
"Africa_Eastern","Reference",100,"AfrCstNE",2060,"AllUnmanaged",53437487,133.44328200819,21463990,138.780270603462,870107,113.95,31103390,130.305623099926,5162724.47824648,1205.64970139514,0.0405379894418512,40.1665407656614,0.821082128637653,-0.178917871362347,0.168536400434743,0.0945133564650997,2,2100,-0.177776351794574,-0.19,1.87,-29.2,"nls",-0.00114151956777298,0.0151170253468051,-0.178917871362347
"Africa_Eastern","Reference",100,"AfrCstNE",2065,"AllUnmanaged",53581407,160.181232019943,21607910,165.68943045718,870107,135.546,31103390,157.043780820354,5015598.12608825,1417.51906505595,0.040267985196162,40.3272538177282,0.818072701595954,-0.181927298404046,0.17348020677219,0.0956219943289791,2,2100,-0.179610562542963,-0.19,1.87,-29.2,"nls",-0.00231673586108302,0.0151170253468051,-0.181927298404046
"Africa_Eastern","Reference",100,"AfrCstNE",2070,"AllUnmanaged",53668077,188.046065782979,21694580,193.738032544073,870107,158.144,31103390,184.912425639456,4926259.68921162,1643.00991401882,0.0401071143115008,40.4236209171422,0.81627751620748,-0.18372248379252,0.176626295585982,0.0962526145768517,2,2100,-0.18064724286097,-0.19,1.87,-29.2,"nls",-0.00307524093155032,0.0151170253468051,-0.18372248379252
"Africa_Eastern","Reference",100,"AfrCstNE",2075,"AllUnmanaged",53601627,209.594517001154,21628130,215.442002743187,870107,176.133,31103390,206.464469709572,4989678.88981502,1843.77772680439,0.0402303389151073,40.3497640099619,0.817542530042091,-0.182457469957909,0.174381361849972,0.0955283261314104,2,2100,-0.179917299469267,-0.19,1.87,-29.2,"nls",-0.00254017048864172,0.0151170253468051,-0.182457469957909
"Africa_Eastern","Reference",100,"AfrCstNE",2080,"AllUnmanaged",53583457,235.404332009654,21609960,241.431951596393,870107,197.459,31103390,232.277980857392,5005802.35115333,2073.19325059542,0.0402641652275155,40.3295367822199,0.817866064099486,-0.182133935900514,0.173819687427237,0.0952438948676348,2,2100,-0.179727064119975,-0.19,1.87,-29.2,"nls",-0.00240687178053892,0.0151170253468051,-0.182133935900514
"Africa_Eastern","Reference",100,"AfrCstNE",2085,"AllUnmanaged",53216657,230.849455060076,21243160,236.88403459184,870107,195.487,31103390,227.717178519126,5368651.3845362,2121.15306449432,0.040959395871424,39.9182534145277,0.825243458626627,-0.174756541373373,0.162071801217387,0.0921607229917678,2,2100,-0.174941530096514,-0.19,1.87,-29.2,"nls",0.000184988723141238,0.0151170253468051,-0.174756541373373
"Africa_Eastern","Reference",100,"AfrCstNE",2090,"AllUnmanaged",52772047,222.167766227336,20798550,228.188137524491,870107,190.422,31103390,219.030076733436,5809076.59117063,2141.39409225017,0.0418349836887668,39.4120584331322,0.83449561430231,-0.16550438569769,0.14978404680057,0.0889243136931911,2,2100,-0.167828936468599,-0.19,1.87,-29.2,"nls",0.00232455077090835,0.0151170253468051,-0.16550438569769
"Africa_Eastern","Reference",100,"AfrCstNE",2095,"AllUnmanaged",52424077,217.310811867017,20450580,223.332197338168,870107,188.047,31103390,214.170376765362,6153804.43255066,2169.86695432407,0.0425468128532296,39.0098999740138,0.842005775438014,-0.157994224561986,0.141393346105956,0.0866629171089331,2,2100,-0.16127936011575,-0.19,1.87,-29.2,"nls",0.00328513555376322,0.0151170253468051,-0.157994224561986
"Africa_Eastern","Reference",100,"AfrCstNE",2100,"AllUnmanaged",52141867,213.62777464894,20168370,219.652275660353,870107,186.323,31103390,210.485149684006,6433396.59380376,2192.6606682627,0.0431421577450235,38.6798002457411,0.848263462965937,-0.151736537034063,0.135248462816365,0.0849757569408257,2,2100,-0.155355831370305,-0.19,1.87,-29.2,"nls",0.00361929433624197,0.0151170253468051,-0.151736537034063
"Africa_Eastern","Reference",144,"AfrIntN",2015,"AllUnmanaged",3406476.03272031,97.9394102924079,1646449.2,202.635,0.01272031,202.635,1760026.82,1e-05,1434841.99,56.096903110969,7.72590493529955e-09,48.3329160160036,1,0,8.8653036980051e-09,3.6122314916236,2,2144,2.01847281828085e-05,0,0,-11383232402.82,"nls",-2.01847281828085e-05,0.0151170253468051,0
"Africa_Eastern","Reference",144,"AfrIntN",2020,"AllUnmanaged",3240253.5018427,92.5686064701071,1480226.67,202.635,0.011842697,202.635,1760026.82,1e-05,1601064.097543,60.0972517111804,8.000596962626e-09,45.682434079871,1,2.80521227136517e-16,7.396766324455e-09,3.37178480263686,2,2144,2.01847281828085e-05,0,0,-11383232402.82,"nls",-2.0184728182528e-05,0.0151170253468051,2.80521227136517e-16
"Africa_Eastern","Reference",144,"AfrIntN",2025,"AllUnmanaged",2570715.16801524,64.7536075078251,810688.34,203.48620716891,0.008015241,203.486364216996,1760026.82,0.851796037073685,2270601.122686,86.5029497193589,9.88695729853472e-09,31.5355178234664,1.00000077178738,7.71787375783599e-07,3.53000838408747e-09,2.35236329948477,2,2144,2.01847281828085e-05,0,0,-11383232402.82,"nls",-1.94129408070249e-05,0.0151170253468051,7.71787375783599e-07
"Africa_Eastern","Reference",144,"AfrIntN",2030,"AllUnmanaged",2213513.05548342,43.2465975295126,453486.23,204.365194021018,0.005483416,204.365747391772,1760026.82,1.7329882145663,2627807.873863,111.04098638416,1.20916923982455e-08,20.487172139175,1.0000027077544,2.70775440267133e-06,2.08668832091561e-09,1.84045327807826,2,2144,2.01847283073224e-05,0,0,-11383232402.82,"nls",-1.74769739046511e-05,0.0151170253468051,2.70775440267133e-06
"Africa_Eastern","Reference",144,"AfrIntN",2035,"AllUnmanaged",1930240.3528765,22.42676608041,170213.53,207.185177809367,0.0028765034,207.188674321609,1760026.82,4.55863950887998,2911076.607217,161.671320311763,1.68993816179008e-08,8.81825570304458,1.00001687626634,1.68762663370987e-05,9.88123566679321e-10,1.28154253903581,2,2144,2.02183147187485e-05,0,0,-11383232402.82,"nls",-3.34204838164983e-06,0.0151170253468051,1.68762663370987e-05
"Africa_Eastern","Reference",144,"AfrIntN",2040,"AllUnmanaged",1823274.54150671,16.9694830298041,63247.72,212.551064883129,0.0015067073,212.564759368459,1760026.82,9.94113023406598,3018039.18686007,237.406712025805,2.38223180218987e-08,3.46890819567599,1.00006442915417,6.44291541743035e-05,4.99233842476233e-10,0.895361203373868,2,2144,2.89562940760947e-05,0,0,-11383232402.82,"nls",3.54728600982089e-05,0.0151170253468051,6.44291541743035e-05
"Africa_Eastern","Reference",144,"AfrIntN",2045,"AllUnmanaged",1789056.75991084,20.7743809964545,29029.939,220.066654051839,0.0009108359,220.102292822121,1760026.82,17.4872477290624,3052257.93160408,326.280143920315,3.13757428150297e-08,1.62263935110962,1.00016194534531,0.000161945345309137,2.9841380394786e-10,0.674580715141142,2,2144,0.000106455987577352,0,0,-11383232402.82,"nls",5.54893577317854e-05,0.0151170253468051,0.000161945345309137
"Africa_Eastern","Reference",144,"AfrIntN",2050,"AllUnmanaged",1775246.83360305,29.1999475105637,15220.013,229.991290311053,0.0006030527,230.067083094396,1760026.82,27.4635836471742,3066066.82873183,434.110275525274,3.9622351176704e-08,0.857346297534826,1.00032954631995,0.000329546319953232,1.9668609123221e-10,0.529973824775317,2,2144,0.000294831747459136,0,0,-11383232402.82,"nls",3.47145724940965e-05,0.0151170253468051,0.000329546319953232
"Africa_Eastern","Reference",144,"AfrIntN",2055,"AllUnmanaged",1769770.94144362,37.748475312736,9744.121,239.107354595966,0.00044362447,239.227468741186,1760026.82,36.6336824293291,3071547.06433912,530.399462182955,4.55273974943456e-08,0.550586563030106,1.00050234400118,0.000502344001180482,1.44430301964281e-10,0.451032638224409,2,2144,0.000518048505733578,0,0,-11383232402.82,"nls",-1.57045045530959e-05,0.0151170253468051,0.000502344001180482
"Africa_Eastern","Reference",144,"AfrIntN",2060,"AllUnmanaged",1766590.55733751,47.919773607368,6563.737,249.570331450209,0.00033751361,249.748915250677,1760026.82,47.1677502400742,3074732.16873728,641.836966885358,5.14209527286057e-08,0.371548289598718,1.00071556502502,0.000715565025018,1.09770084507428e-10,0.38911581622142,2,2144,0.000758869900007761,0,0,-11383232402.82,"nls",-4.33048749897612e-05,0.0151170253468051,0.000715565025018
"Africa_Eastern","Reference",144,"AfrIntN",2065,"AllUnmanaged",1764808.67627026,57.3944848550847,4781.856,259.175966080953,0.00027025776,259.416950656292,1760026.82,56.8462602312765,3076511.47805535,752.465756451235,5.6517335528297e-08,0.270956056840448,1.00092981065715,0.00092981065715042,8.7845523063294e-11,0.344755822350972,2,2144,0.000968269755260525,0,0,-11383232402.82,"nls",-3.84590981101053e-05,0.0151170253468051,0.00092981065715042
"Africa_Eastern","Reference",144,"AfrIntN",2070,"AllUnmanaged",1763655.58422149,67.350175200141,3628.764,269.18334938508,0.00022149245,269.492764024011,1760026.82,66.9340423361764,3077664.90843843,869.511574427804,6.1037987039113e-08,0.205752417448433,1.00114945682799,0.00114945682798625,7.19676951810788e-11,0.30993579838354,2,2144,0.00115608998382374,0,0,-11383232402.82,"nls",-6.63315583749246e-06,0.0151170253468051,0.00114945682798625
"Africa_Eastern","Reference",144,"AfrIntN",2075,"AllUnmanaged",1762957.90818892,75.0715244477158,2931.088,276.917903795451,0.00018891788,277.286163602513,1760026.82,74.735376423249,3078364.44760801,971.605044566267,6.44531586905613e-08,0.166259669977663,1.00132985192368,0.00132985192367603,6.13695627061947e-11,0.285389794086852,2,2144,0.0013017355448581,0,0,-11383232402.82,"nls",2.81163788179301e-05,0.0151170253468051,0.00132985192367603
"Africa_Eastern","Reference",144,"AfrIntN",2080,"AllUnmanaged",1762413.90416218,84.3529815323031,2387.084,286.180137365505,0.00016217875,286.619513283954,1760026.82,84.0792479722326,3078900.75691674,1089.28836935723,6.79401101930221e-08,0.135444006334867,1.00153531241718,0.00153531241718273,5.26742375945916e-11,0.263125469202506,2,2144,0.00143507478067478,0,0,-11383232402.82,"nls",0.000100237636507955,0.0151170253468051,0.00153531241718273
"Africa_Eastern","Reference",144,"AfrIntN",2085,"AllUnmanaged",1762268.78215377,82.6855836780884,2241.962,284.534458296795,0.00015377332,284.96969992896,1760026.82,82.4284639952509,3079049.70940298,1107.73195182958,6.85887271951978e-08,0.127220207422614,1.00152966229388,0.00152966229387566,4.99418114395485e-11,0.257255105315226,2,2144,0.00147977486573311,0,0,-11383232402.82,"nls",4.98874281425529e-05,0.0151170253468051,0.00152966229387566
"Africa_Eastern","Reference",144,"AfrIntN",2090,"AllUnmanaged",1762180.01614873,79.5309329888705,2153.196,281.40696642758,0.00014873442,281.828946988061,1760026.82,79.2839602195664,3079136.8797629,1112.04698407457,6.90761175480542e-08,0.122189332546503,1.00149953842948,0.00149953842947732,4.83039325005432e-11,0.253432589651412,2,2144,0.00150724325428786,0,0,-11383232402.82,"nls",-7.70482481054309e-06,0.0151170253468051,0.00149953842947732
"Africa_Eastern","Reference",144,"AfrIntN",2095,"AllUnmanaged",1762095.36714407,77.7619161338987,2068.547,279.655342677735,0.000144073,280.072189292928,1760026.82,77.5246322094728,3079224.03848028,1122.26743615591,6.96493722405147e-08,0.117391319367272,1.00149057268566,0.00149057268565603,4.6788735798226e-11,0.249559222935539,2,2144,0.00153311426427886,0,0,-11383232402.82,"nls",-4.25415786228305e-05,0.0151170253468051,0.00149057268565603
"Africa_Eastern","Reference",144,"AfrIntN",2100,"AllUnmanaged",1762032.20214063,76.4208306338648,2005.382,278.326238154626,0.00014063395,278.73914010735,1760026.82,76.1907787427251,3079282.34837254,1130.55612717105,7.01282598527363e-08,0.11381074633958,1.001483517887,0.00148351788699981,4.5671014895509e-11,0.246550466100988,2,2144,0.00155248666440985,0,0,-11383232402.82,"nls",-6.89687774100354e-05,0.0151170253468051,0.00148351788699981
"Africa_Eastern","Reference",151,"LChad",2015,"AllUnmanaged",5707782.03419232,8.67850633801677,5662222.7,8.68973,38187.1500223167,8.68973,7372.18417,1e-05,3948614.56,67.2206419156151,0.00674419782576137,99.2018031887098,1,2.04420256947023e-16,0.0096710249739637,0.129271749753723,2,2151,-0.0577818486257309,-0.07,46.48,-871.88,"nls",0.0577818486257311,0.000670444465934635,2.04420256947023e-16
"Africa_Eastern","Reference",151,"LChad",2020,"AllUnmanaged",5303045.83419174,8.67897269659147,5257486.5,8.68973,38187.1500217407,8.8734499998954,7372.18417,1e-05,4352680.99778,75.9343082805534,0.00726338527388339,99.1408836427927,1.02114219888252,0.0211421988825204,0.00877324803752384,0.116856928058274,2,2151,-0.0457604309292638,-0.07,46.48,-871.88,"nls",0.0669026298117842,0.000670444465934635,0.0211421988825204
"Africa_Eastern","Reference",151,"LChad",2025,"AllUnmanaged",4320204.53418805,10.6606931796266,4274645.2,10.6702194840423,38187.1500180457,11.2691999991677,7372.18417,1.9850129233303,5333901.9124,135.495693624444,0.00893340809151733,98.945435711955,1.05613572579469,0.0561357257946915,0.00715932738269334,0.0831701709310614,2,2151,0.0225401251037159,-0.07,46.48,-871.88,"nls",0.0335956006909756,0.000670444465934635,0.0561357257946915
"Africa_Eastern","Reference",151,"LChad",2030,"AllUnmanaged",3774766.53418543,12.7239259343993,3729207.2,12.7289576080621,38187.1500154314,13.9092999985635,7372.18417,4.03854730203707,5878537.73623,187.070020631062,0.0102400183115144,98.7930555764752,1.09272891204805,0.0927289120480508,0.00649602872838262,0.0743534423722294,2,2151,0.0933617563018753,-0.07,46.48,-871.88,"nls",-0.000632844253824441,0.000670444465934635,0.0927289120480508
"Africa_Eastern","Reference",151,"LChad",2035,"AllUnmanaged",3811228.23418245,19.3220414604426,3765668.9,19.3236805857865,38187.1500124539,20.8396999974657,7372.18417,10.623471800073,5842157.97859,305.99036178439,0.0101408676722624,98.8046023123507,1.07845396765636,0.0784539676563618,0.00653648021029215,0.0681057399191871,2,2151,0.0877732015322606,-0.07,46.48,-871.88,"nls",-0.00931923387589882,0.000670444465934635,0.0784539676563618
"Africa_Eastern","Reference",151,"LChad",2040,"AllUnmanaged",4250315.73418076,31.8560417735635,4204756.4,31.8636453769355,38187.1500107587,32.6962999959269,7372.18417,23.1668439389073,5403396.204853,539.187064264552,0.00908189354578512,98.9280952985593,1.0261318066135,0.0261318066135041,0.00706724966354704,0.06063999335838,2,2151,0.0301005441549025,-0.07,46.48,-871.88,"nls",-0.00396873754139839,0.000670444465934635,0.0261318066135041
"Africa_Eastern","Reference",151,"LChad",2045,"AllUnmanaged",4720819.93417997,49.3950964997206,4675260.6,49.4156473548362,38187.1500099731,48.5475999939775,7372.18417,40.7521861286115,4933461.948078,878.073195812234,0.00816791902679674,99.034927516508,0.982433755149952,-0.0175662448500482,0.00774043671804345,0.0552887848365194,2,2151,-0.0134113023835903,-0.07,46.48,-871.88,"nls",-0.00415494246645789,0.000670444465934635,-0.0175662448500482
"Africa_Eastern","Reference",151,"LChad",2050,"AllUnmanaged",5094080.33417954,72.5640989641559,5048521,72.6017088213558,38187.1500095351,69.2449999914669,7372.18417,64.0012060604246,4561064.92967974,1348.316223153,0.00756402716944925,99.1056416233987,0.953765429431579,-0.0462345705684206,0.00837241973054228,0.0513566467586807,2,2151,-0.0364967889396185,-0.07,46.48,-871.88,"nls",-0.0097377816288021,0.000670444465934635,-0.0462345705684206
"Africa_Eastern","Reference",151,"LChad",2055,"AllUnmanaged",5300651.8341793,93.8515556075847,5255092.5,93.902941655851,38187.1500092957,88.4172999891583,7372.18417,85.3710699173994,4353802.20586795,1813.25626906146,0.00726669416557286,99.1404956295087,0.941581791049771,-0.0584182089502291,0.00877098871368753,0.0487616127393416,2,2151,-0.0457167657997283,-0.07,46.48,-871.88,"nls",-0.0127014431505007,0.000670444465934635,-0.0584182089502291
